주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,417,366,"1,326","1,178","1,335"
영업이익,-260,-163,-246,12,-27
영업이익(발표기준),-260,-163,-246,12,-27
세전계속사업이익,-387,-244,-405,-114,-119
당기순이익,-315,-244,-410,-115,-119
  당기순이익(지배),-307,-234,-405,-81,-95
  당기순이익(비지배),-8,-11,-6,-34,-25
자산총계,"1,084","1,549","1,441","1,559","1,684"
부채총계,632,850,"1,089","1,060","1,182"
자본총계,452,699,352,498,502
  자본총계(지배),419,529,185,363,370
  자본총계(비지배),33,,167,135,132
자본금,599,947,947,458,481
영업활동현금흐름,-47,-134,-71,88,-100
투자활동현금흐름,-62,-99,73,-74,-30
재무활동현금흐름,33,473,-155,103,42
CAPEX,5,6,5,51,11
FCF,-52,-140,-76,38,-112
이자발생부채,509,473,714,415,459
영업이익률,-62.48,-44.46,-18.59,1.03,-2.02
순이익률,-75.61,-66.85,-30.96,-9.75,-8.93
ROE(%),-61.25,-49.31,-113.29,-29.64,-25.82
ROA(%),-24.48,-18.56,-27.45,-7.66,-7.35
부채비율,139.80,121.62,309.20,212.72,235.36
자본유보율,-16.64,-35.08,-86.23,-35.01,-43.26
EPS(원),"-1,067",-755,-855,-107,-99
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,399","1,117",392,396,385
PBR(배),1.13,1.45,2.31,2.86,2.25
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"29,939,917","47,361,019","47,361,019","91,661,018","96,137,368"
