주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,218","1,084",737,694,691
영업이익,-97,-232,-98,-3,19
영업이익(발표기준),-97,-232,-98,-3,19
세전계속사업이익,-37,-296,-239,-53,112
당기순이익,-67,-293,-266,0,112
  당기순이익(지배),-66,-299,-266,0,112
  당기순이익(비지배),-1,5,0,0,0
자산총계,"2,413","2,055","1,469","1,402","1,307"
부채총계,867,846,544,507,280
자본총계,"1,546","1,209",925,895,"1,027"
  자본총계(지배),"1,509","1,209",925,894,"1,027"
  자본총계(비지배),37,,0,0,0
자본금,400,400,400,400,400
영업활동현금흐름,59,-71,-54,-57,140
투자활동현금흐름,-61,274,56,319,150
재무활동현금흐름,-25,-2,-219,-6,-99
CAPEX,48,15,39,32,21
FCF,11,-87,-93,-89,119
이자발생부채,485,532,330,188,101
영업이익률,-7.93,-21.42,-13.36,-0.45,2.79
순이익률,-5.52,-27.06,-36.13,-0.05,16.16
ROE(%),-4.73,-21.98,-24.96,-0.03,11.62
ROA(%),-2.72,-13.14,-15.11,-0.03,8.24
부채비율,56.12,69.96,58.84,56.68,27.27
자본유보율,293.99,230.68,171.16,172.39,200.30
EPS(원),-100,-373,-333,0,140
PER(배),N/A,N/A,N/A,N/A,7.49
BPS(원),"1,913","1,532","1,172","1,134","1,302"
PBR(배),0.66,1.10,0.96,1.01,0.80
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"79,983,352","79,983,352","79,983,352","79,983,352","79,983,352"
