주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,121","9,403","9,167","9,073","13,473"
영업이익,244,178,100,169,"1,433"
영업이익(발표기준),244,178,100,169,"1,433"
세전계속사업이익,223,142,45,125,"1,262"
당기순이익,175,108,26,71,987
  당기순이익(지배),180,113,27,63,"1,024"
  당기순이익(비지배),-5,-5,-1,8,-37
자산총계,"4,274","4,542","5,034","4,854","5,864"
부채총계,"2,134","2,355","2,823","2,581","2,640"
자본총계,"2,141","2,187","2,211","2,273","3,224"
  자본총계(지배),"2,139","2,191","2,175","2,233","3,217"
  자본총계(비지배),1,,35,40,7
자본금,300,300,300,300,300
영업활동현금흐름,270,143,-115,995,408
투자활동현금흐름,-284,-386,-103,-253,38
재무활동현금흐름,2,149,249,-306,-199
CAPEX,264,388,65,112,89
FCF,6,-245,-180,883,319
이자발생부채,904,"1,104","1,429","1,143","1,005"
영업이익률,2.67,1.89,1.09,1.87,10.63
순이익률,1.92,1.15,0.28,0.78,7.32
ROE(%),8.60,5.24,1.23,2.88,37.59
ROA(%),4.21,2.45,0.54,1.44,18.41
부채비율,99.68,107.69,127.71,113.56,81.88
자본유보율,612.23,629.38,624.91,646.21,971.44
EPS(원),"2,999","1,891",446,"1,056","17,070"
PER(배),9.50,10.94,38.30,16.47,3.22
BPS(원),"35,655","36,515","36,256","37,210","53,623"
PBR(배),0.80,0.57,0.47,0.47,1.03
현금DPS(원),750,500,400,500,"1,000"
현금배당수익률,2.63,2.42,2.34,2.87,1.82
현금배당성향(%),25.01,26.44,89.59,47.34,5.86
발행주식수(보통주),"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000"
