주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,443","1,541","1,569",338,259
영업이익,-21,122,114,-104,-40
영업이익(발표기준),-21,122,114,-104,-40
세전계속사업이익,2,89,102,455,-100
당기순이익,8,87,195,329,-100
  당기순이익(지배),9,87,196,330,-100
  당기순이익(비지배),-1,-1,-1,0,
자산총계,"1,535","1,673","1,856","1,078",939
부채총계,"1,094","1,151","1,167",73,45
자본총계,441,522,689,"1,004",894
  자본총계(지배),443,525,693,"1,008",894
  자본총계(비지배),-2,,-4,-4,
자본금,175,175,175,175,175
영업활동현금흐름,6,140,175,-121,-50
투자활동현금흐름,-67,86,-33,-17,105
재무활동현금흐름,34,-29,-60,-56,-24
CAPEX,99,7,1,1,0
FCF,-93,133,174,-122,-51
이자발생부채,105,77,54,25,15
영업이익률,-1.42,7.89,7.24,-30.73,-15.31
순이익률,0.56,5.62,12.46,97.49,-38.72
ROE(%),2.16,18.04,32.25,38.76,-10.55
ROA(%),0.53,5.40,11.07,22.44,-9.95
부채비율,247.98,220.29,169.45,7.31,5.03
자본유보율,198.80,247.10,342.99,523.48,458.11
EPS(원),26,250,562,943,-287
PER(배),31.03,5.22,2.66,3.71,N/A
BPS(원),"1,599","1,895","2,500","3,638","3,226"
PBR(배),0.51,0.69,0.60,0.96,0.69
현금DPS(원),0,80,60,50,60
현금배당수익률,0.00,6.13,4.01,1.43,2.71
현금배당성향(%),0.00,25.38,8.47,4.20,-16.57
발행주식수(보통주),"34,958,700","34,958,700","34,958,700","34,958,700","34,958,700"
