주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,983,939,889,892,"1,076"
영업이익,-28,-11,-20,15,84
영업이익(발표기준),-28,-11,-20,15,84
세전계속사업이익,-197,-96,-121,415,-77
당기순이익,-156,-72,-140,339,-62
  당기순이익(지배),-157,-73,-119,341,-78
  당기순이익(비지배),2,1,-21,-2,17
자산총계,"1,899","2,110","1,999","2,402","2,298"
부채총계,531,800,671,738,702
자본총계,"1,368","1,310","1,327","1,663","1,596"
  자본총계(지배),"1,158","1,110","1,152","1,491","1,408"
  자본총계(비지배),210,,175,172,187
자본금,87,88,101,101,102
영업활동현금흐름,131,54,-9,-59,50
투자활동현금흐름,-134,-487,179,40,234
재무활동현금흐름,42,305,-65,-7,-20
CAPEX,14,10,13,3,17
FCF,117,44,-22,-62,32
이자발생부채,231,630,435,446,423
영업이익률,-2.83,-1.16,-2.21,1.64,7.78
순이익률,-15.85,-7.67,-15.74,38.00,-5.73
ROE(%),-14.17,-6.44,-10.49,25.83,-5.40
ROA(%),-8.39,-3.59,-6.81,15.41,-2.62
부채비율,38.83,61.06,50.59,44.39,44.01
자본유보율,942.19,859.05,744.94,"1,062.48",964.62
EPS(원),-907,-420,-620,"1,690",-386
PER(배),N/A,N/A,N/A,2.60,N/A
BPS(원),"6,860","6,505","5,704","7,570","7,106"
PBR(배),0.70,0.73,0.74,0.58,1.16
현금DPS(원),0,0,100,100,100
현금배당수익률,0.00,0.00,2.38,2.28,1.21
현금배당성향(%),0.00,0.00,-17.02,5.77,-25.30
발행주식수(보통주),"17,360,000","17,543,127","20,202,234","20,202,234","20,323,614"
