주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"15,078","15,311","15,137","13,133","17,033"
영업이익,311,74,66,-368,821
영업이익(발표기준),311,74,66,-368,821
세전계속사업이익,15,121,-87,"-1,445","1,187"
당기순이익,-9,-16,-220,"-1,431",965
  당기순이익(지배),35,68,-96,-787,940
  당기순이익(비지배),-44,-84,-123,-645,25
자산총계,"9,995","9,357","10,604","9,691","11,689"
부채총계,"6,554","5,332","6,843","6,832","7,771"
자본총계,"3,442","4,024","3,762","2,858","3,918"
  자본총계(지배),"2,816","3,086","2,830","2,502","2,838"
  자본총계(비지배),626,,932,356,"1,080"
자본금,764,764,764,"1,216","1,398"
영업활동현금흐름,102,-391,-56,825,610
투자활동현금흐름,-462,853,-784,-62,-625
재무활동현금흐름,419,-867,951,615,518
CAPEX,224,266,426,135,80
FCF,-122,-657,-482,689,530
이자발생부채,"4,692","3,432","4,533","4,764","4,747"
영업이익률,2.06,0.49,0.43,-2.80,4.82
순이익률,-0.06,-0.11,-1.45,-10.90,5.67
ROE(%),1.21,2.31,-3.26,-29.51,35.21
ROA(%),-0.09,-0.17,-2.20,-14.11,9.03
부채비율,190.44,132.51,181.91,239.05,198.34
자본유보율,294.65,247.15,226.89,87.12,107.07
EPS(원),206,404,-572,"-4,076","3,484"
PER(배),67.11,22.45,N/A,N/A,4.18
BPS(원),"17,468","19,144","17,554","10,621","10,433"
PBR(배),0.79,0.47,0.55,1.24,1.39
현금DPS(원),453,362,362,300,500
현금배당수익률,3.28,4.00,3.77,2.27,3.44
현금배당성향(%),209.03,85.31,-60.24,-8.98,14.47
발행주식수(보통주),"16,873,512","16,873,512","16,873,512","24,315,017","27,959,544"
