주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,661","6,517","7,233","8,422","10,577"
영업이익,115,114,161,164,292
영업이익(발표기준),115,114,161,164,292
세전계속사업이익,374,524,84,453,721
당기순이익,314,435,67,326,524
  당기순이익(지배),313,434,68,325,524
  당기순이익(비지배),1,1,0,1,0
자산총계,"9,538","9,889","11,160","11,646","12,453"
부채총계,"1,772","1,731","2,897","3,112","3,481"
자본총계,"7,766","8,158","8,263","8,534","8,972"
  자본총계(지배),"7,746","8,136","8,241","8,505","8,943"
  자본총계(비지배),20,,21,30,29
자본금,115,115,115,115,115
영업활동현금흐름,293,251,513,403,370
투자활동현금흐름,-71,-264,-220,-294,-25
재무활동현금흐름,-95,-59,-148,-47,-393
CAPEX,154,335,267,185,175
FCF,139,-84,247,217,195
이자발생부채,265,246,933,"1,138","1,036"
영업이익률,1.72,1.75,2.23,1.95,2.76
순이익률,4.72,6.68,0.93,3.87,4.96
ROE(%),4.11,5.47,0.83,3.89,6.01
ROA(%),3.32,4.48,0.64,2.86,4.35
부채비율,22.82,21.22,35.06,36.46,38.80
자본유보율,"6,423.49","6,780.91","6,822.14","7,072.24","7,558.05"
EPS(원),"1,362","1,888",294,"1,415","2,280"
PER(배),9.25,6.35,39.10,8.24,5.24
BPS(원),"33,963","35,675","36,136","37,756","40,550"
PBR(배),0.37,0.34,0.32,0.31,0.29
현금DPS(원),175,175,175,190,200
현금배당수익률,1.39,1.46,1.52,1.63,1.67
현금배당성향(%),12.80,9.23,59.28,13.21,8.46
발행주식수(보통주),"19,308,690","19,308,690","19,308,690","19,308,690","19,308,690"
