주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,581","1,338","1,819","1,099",832
영업이익,38,-97,16,-60,-96
영업이익(발표기준),38,-97,16,-60,-96
세전계속사업이익,-70,-200,-58,-311,-42
당기순이익,-77,-169,-57,-266,-24
  당기순이익(지배),-77,-169,-57,-266,-24
  당기순이익(비지배),,,,,
자산총계,"3,530","3,295","3,587","3,247","2,927"
부채총계,"1,623","1,617","1,821","1,546","1,225"
자본총계,"1,907","1,678","1,766","1,701","1,701"
  자본총계(지배),"1,907","1,678","1,766","1,701","1,701"
  자본총계(비지배),,,,,
자본금,305,305,305,346,730
영업활동현금흐름,205,27,-250,72,194
투자활동현금흐름,-40,-30,4,-116,52
재무활동현금흐름,-59,-67,341,-21,-267
CAPEX,6,57,5,120,53
FCF,199,-30,-255,-48,141
이자발생부채,"1,024",958,"1,109","1,004",703
영업이익률,2.39,-7.27,0.87,-5.43,-11.59
순이익률,-4.89,-12.64,-3.13,-24.18,-2.94
ROE(%),-4.00,-9.44,-3.31,-15.32,-1.44
ROA(%),-2.13,-4.96,-1.65,-7.77,-0.79
부채비율,85.13,96.33,103.07,90.91,72.03
자본유보율,325.43,262.62,291.04,223.70,57.38
EPS(원),-64,-139,-47,-214,-17
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,563","1,376","1,448","1,229","1,166"
PBR(배),1.03,1.31,0.99,1.21,0.98
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"121,979,759","121,979,759","121,979,759","138,444,501","145,949,072"
