주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"43,220","37,926","34,858","36,283","35,329",,,
영업이익,640,"1,424","1,407","1,188","1,065",,,
영업이익(발표기준),640,"1,424","1,407","1,188","1,065",,,
세전계속사업이익,"2,333","1,395","1,476","1,102","1,022",,,
당기순이익,"2,211","1,066","1,095",824,791,,,
  당기순이익(지배),"2,211","1,066","1,095",824,791,,,
  당기순이익(비지배),,,,,,,,
자산총계,"355,208","346,405","380,155","406,290","419,973",,,
부채총계,"334,692","325,755","356,790","383,439","400,951",,,
자본총계,"20,516","20,650","23,365","22,851","19,021",,,
  자본총계(지배),"20,516","20,650","23,365","22,851","19,021",,,
  자본총계(비지배),,,,,,,,
자본금,"8,315","9,907","9,907","9,907","9,907",,,
영업활동현금흐름,"9,896","-3,326","3,752",-796,"1,005",,,
투자활동현금흐름,"-9,252","2,210","-2,763",492,-443,,,
재무활동현금흐름,"-1,301","1,186",-473,-839,"-1,356",,,
CAPEX,378,593,625,120,72,,,
FCF,,,,,,,,
이자발생부채,"1,290","1,993","1,993","1,994","4,986",,,
영업이익률,1.48,3.75,4.04,3.28,3.02,,,
순이익률,5.12,2.81,3.14,2.27,2.24,,,
ROE(%),11.25,5.18,4.98,3.57,3.78,,,
ROA(%),0.69,0.30,0.30,0.21,0.19,,,
부채비율,"1,631.37","1,577.53","1,527.03","1,678.01","2,107.89",,,
자본유보율,147.95,112.33,139.73,136.39,129.46,,,
EPS(원),"1,330",553,553,416,399,,,
PER(배),3.95,8.34,7.48,9.25,10.03,,,
BPS(원),"12,464","12,938","14,639","14,780","12,547",,,
PBR(배),0.42,0.36,0.28,0.26,0.32,,,
현금DPS(원),170,170,170,100,100,115,117,140
현금배당수익률,3.24,3.69,4.11,2.60,2.50,3.10,3.15,3.78
현금배당성향(%),17.82,36.15,35.20,34.39,16.50,,,
발행주식수(보통주),"145,180,000","177,016,189","177,016,189","177,016,189","177,016,189",,,
