주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,943","7,892","7,572","7,052","7,463"
영업이익,-32,394,213,229,331
영업이익(발표기준),-32,394,213,229,331
세전계속사업이익,319,712,411,542,497
당기순이익,227,580,322,397,334
  당기순이익(지배),137,527,244,336,251
  당기순이익(비지배),90,52,79,61,83
자산총계,"9,992","10,306","10,691","12,463","13,493"
부채총계,"3,456","3,369","3,657","5,136","5,607"
자본총계,"6,536","6,937","7,033","7,326","7,887"
  자본총계(지배),"5,573","5,873","5,918","6,172","6,649"
  자본총계(비지배),963,,"1,116","1,154","1,238"
자본금,200,200,200,200,200
영업활동현금흐름,284,604,800,941,547
투자활동현금흐름,-378,-517,-700,"-1,425",-603
재무활동현금흐름,35,-56,179,"1,080",26
CAPEX,477,350,226,273,746
FCF,-193,254,574,668,-199
이자발생부채,"1,375","1,350","1,562","2,834","3,197"
영업이익률,-0.46,5.00,2.82,3.25,4.44
순이익률,3.27,7.34,4.25,5.63,4.47
ROE(%),2.50,9.21,4.13,5.55,3.91
ROA(%),2.30,5.71,3.07,3.43,2.57
부채비율,52.88,48.57,52.00,70.11,71.09
자본유보율,"2,595.60","2,905.81","2,990.05","3,088.44","3,199.95"
EPS(원),"3,431","13,184","6,088","8,391","6,265"
PER(배),25.38,6.33,14.59,9.61,12.93
BPS(원),"171,476","180,700","182,083","192,878","207,776"
PBR(배),0.51,0.46,0.49,0.42,0.39
현금DPS(원),"3,500","4,000","4,000","4,200","4,500"
현금배당수익률,4.02,4.79,4.50,5.21,5.56
현금배당성향(%),82.87,24.65,53.38,40.04,57.46
발행주식수(보통주),"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000"
