주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"51,238","52,778","55,801","44,322","48,631","50,399","56,515","62,141"
영업이익,"5,964","4,820","4,278","1,430","3,434","4,195","5,193","6,067"
영업이익(발표기준),"5,964","4,820","4,278","1,430","3,434",,,
세전계속사업이익,"5,673","4,530","3,706",253,"2,979","3,959","4,965","5,838"
당기순이익,"3,980","3,348","2,238",219,"1,809","2,861","3,594","4,224"
  당기순이익(지배),"3,940","3,322","2,388",351,"1,937","2,863","3,633","4,330"
  당기순이익(비지배),40,26,-150,-133,-128,,,
자산총계,"53,757","53,711","59,890","57,019","61,167","62,984","66,302","70,908"
부채총계,"12,003","9,247","14,902","12,375","13,724","13,447","13,698","14,546"
자본총계,"41,754","44,464","44,988","44,644","47,443","49,537","52,605","56,362"
  자본총계(지배),"41,538","44,220","44,895","44,679","47,610","49,707","52,828","56,744"
  자본총계(비지배),216,,93,-35,-167,,,
자본금,345,345,345,345,345,348,347,347
영업활동현금흐름,"5,126","6,467","7,183","5,544","6,914","5,625","6,613","7,390"
투자활동현금흐름,"-4,008","-4,139","-4,032","-2,064","-7,084","-2,476","-2,881","-3,032"
재무활동현금흐름,"-1,109","-1,034","-3,874","-2,160","-2,260","-1,240","-1,459","-1,334"
CAPEX,"7,686","4,055","2,466","1,830",912,"2,045","2,295","2,001"
FCF,"-2,560","2,412","4,718","3,713","6,003","4,163","4,787","5,629"
이자발생부채,"1,295","1,161","5,649","4,208","3,901",,,
영업이익률,11.64,9.13,7.67,3.23,7.06,8.32,9.19,9.76
순이익률,7.77,6.34,4.01,0.49,3.72,5.68,6.36,6.80
ROE(%),9.81,7.75,5.36,0.78,4.20,5.88,7.09,7.90
ROA(%),7.54,6.23,3.94,0.37,3.06,4.61,5.56,6.16
부채비율,28.75,20.80,33.12,27.72,28.93,27.15,26.04,25.81
자본유보율,"12,104.31","12,885.28","13,322.35","13,246.89","13,710.55",,,
EPS(원),"5,709","4,813","3,460",509,"2,806","4,146","5,261","6,270"
PER(배),53.34,43.53,57.80,404.68,59.52,39.79,31.36,26.31
BPS(원),"60,220","64,109","65,539","65,223","69,064","72,100","76,628","82,308"
PBR(배),5.06,3.27,3.05,3.16,2.42,2.29,2.15,2.00
현금DPS(원),"1,280","1,180","1,000",800,980,"1,015","1,073","1,131"
현금배당수익률,0.42,0.56,0.50,0.39,0.59,0.62,0.65,0.69
현금배당성향(%),22.42,24.52,28.71,156.13,34.92,20.74,17.28,15.29
발행주식수(보통주),"58,458,490","58,458,490","58,458,490","58,458,490","58,492,759",,,
