주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"18,126","19,508","20,623","22,157","25,041","28,650","31,323","35,115"
영업이익,216,421,907,"1,059",994,"1,363","1,533","1,685"
영업이익(발표기준),216,421,907,"1,059",994,,,
세전계속사업이익,-468,673,-57,108,"2,159","1,053","1,273","1,275"
당기순이익,-470,456,-29,91,"1,618",790,957,955
  당기순이익(지배),-449,457,-31,74,"1,587",777,943,950
  당기순이익(비지배),-21,-1,3,17,31,,,
자산총계,"24,538","26,614","35,484","37,887","38,776","40,163","41,917","45,280"
부채총계,"15,846","15,943","24,945","25,507","25,036","25,733","26,603","28,785"
자본총계,"8,692","10,671","10,539","12,379","13,740","14,430","15,313","16,495"
  자본총계(지배),"7,172","9,165","9,097","10,914","12,231","12,700","13,215","13,790"
  자본총계(비지배),"1,520","1,506","1,442","1,465","1,508",,,
자본금,599,599,599,747,747,750,750,750
영업활동현금흐름,319,"1,161","1,672","2,412","1,961","1,347","1,710","2,130"
투자활동현금흐름,"1,534",-570,-771,"-1,122",592,-750,-93,"-1,005"
재무활동현금흐름,"-2,337",-62,"-1,203","-1,366","-1,751",-400,-143,"1,045"
CAPEX,731,825,"1,032","1,727","1,099","3,860","1,960","1,880"
FCF,-412,336,641,685,861,-875,590,805
이자발생부채,"10,561","10,946","20,094","19,062","19,231",,,
영업이익률,1.19,2.16,4.40,4.78,3.97,4.76,4.90,4.80
순이익률,-2.59,2.34,-0.14,0.41,6.46,2.76,3.05,2.72
ROE(%),-6.10,5.60,-0.34,0.74,13.71,6.23,7.28,7.04
ROA(%),-1.88,1.78,-0.09,0.25,4.22,2.00,2.33,2.19
부채비율,182.30,149.40,236.69,206.05,182.22,178.33,173.73,174.51
자본유보율,"1,038.32","1,119.59","1,107.01","1,016.83","1,217.04",,,
EPS(원),"-3,569","3,632",-248,574,"10,618","5,196","6,311","6,356"
PER(배),N/A,14.10,N/A,83.21,2.83,6.15,5.06,5.03
BPS(원),"57,778","73,829","72,285","73,015","84,534","87,772","91,332","95,306"
PBR(배),0.43,0.69,0.40,0.65,0.36,0.36,0.35,0.34
현금DPS(원),381,476,476,600,600,600,600,600
현금배당수익률,1.54,0.93,1.67,1.26,1.99,1.88,1.88,1.88
현금배당성향(%),-10.51,12.91,-191.61,120.71,5.47,11.55,9.51,9.44
발행주식수(보통주),"12,584,834","12,584,834","12,584,834","14,947,628","14,947,628",,,
