주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"319,590","322,409","318,040","345,343","350,791","191,620","195,312","175,030"
영업이익,"16,906","25,833","12,526","17,900","17,010","7,618","8,498","6,800"
영업이익(발표기준),"16,906","25,833","12,526","17,900","17,010",,,
세전계속사업이익,"16,828","23,657","14,268","18,147","20,342","17,587","19,213","17,235"
당기순이익,"12,632","17,337","10,517","13,705","15,977","14,261","14,966","14,440"
  당기순이익(지배),"11,661","16,644","9,774","12,658","14,694","12,822","13,400","13,490"
  당기순이익(비지배),971,693,743,"1,047","1,283",,,
자산총계,"2,827,138","2,894,277","3,127,623","3,365,693","3,413,826","3,511,072","3,632,744","3,536,230"
부채총계,"2,515,922","2,589,222","2,754,459","2,929,587","3,017,572","3,102,580","3,210,468","3,152,010"
자본총계,"311,216","305,055","373,164","436,106","396,254","407,828","420,778","384,220"
  자본총계(지배),"293,589","289,021","356,670","418,948","378,123","384,998","390,952","292,340"
  자본총계(비지배),"17,626",,"16,494","17,159","18,131",,,
자본금,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000"
영업활동현금흐름,"16,082","19,561","86,444","29,188","25,475",,,
투자활동현금흐름,"-38,353","-44,110","-56,652","-46,598","-38,868",,,
재무활동현금흐름,"15,582","18,329","-12,066","3,448","19,022",,,
CAPEX,"3,388","14,434","1,814",,,,,
FCF,,,,,,,,
이자발생부채,"138,461","156,099","146,877","154,616","181,088",,,
영업이익률,5.29,8.01,3.94,5.18,4.85,3.98,4.35,3.89
순이익률,3.95,5.38,3.31,3.97,4.55,7.44,7.66,8.25
ROE(%),4.51,5.95,3.26,3.53,4.01,3.36,3.45,3.95
ROA(%),0.46,0.61,0.35,0.42,0.47,0.41,0.42,0.40
부채비율,808.42,848.77,738.14,671.76,761.52,760.76,762.98,820.37
자본유보율,"33,131.94","32,515.83","39,326.77","45,621.00","41,635.74",,,
EPS(원),"5,831","8,322","4,887","6,329","7,347","6,411","6,700","6,745"
PER(배),21.35,9.81,15.24,12.50,8.72,10.17,9.73,9.67
BPS(원),"163,491","160,947","198,619","233,300","210,566","214,394","217,710","162,796"
PBR(배),0.76,0.51,0.38,0.34,0.30,0.30,0.30,0.40
현금DPS(원),"2,000","2,650","2,650",,"3,000","3,123","3,255","3,200"
현금배당수익률,1.61,3.25,3.56,,4.68,4.79,4.99,4.91
현금배당성향(%),30.80,28.59,48.69,35.47,36.66,48.71,48.58,47.44
발행주식수(보통주),"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000",,,
