주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"15,702","16,488","15,547","15,968","19,977"
영업이익,496,495,332,566,395
영업이익(발표기준),496,495,332,566,395
세전계속사업이익,-90,-14,63,-50,226
당기순이익,-455,-59,-126,27,289
  당기순이익(지배),-402,-30,-120,30,279
  당기순이익(비지배),-54,-29,-6,-3,10
자산총계,"13,079","11,729","12,351","11,995","14,209"
부채총계,"9,731","8,510","9,224","8,398","10,331"
자본총계,"3,348","3,219","3,126","3,596","3,878"
  자본총계(지배),"3,210","3,053","2,957","3,444","3,733"
  자본총계(비지배),138,,169,152,145
자본금,"4,282","4,282","4,282","4,282","4,282"
영업활동현금흐름,319,144,792,167,-193
투자활동현금흐름,-402,582,-121,-125,260
재무활동현금흐름,-370,-699,167,-699,57
CAPEX,214,107,64,66,74
FCF,105,37,728,100,-267
이자발생부채,"6,433","5,966","6,402","5,893","6,084"
영업이익률,3.16,3.00,2.14,3.55,1.98
순이익률,-2.90,-0.36,-0.81,0.17,1.45
ROE(%),-11.73,-0.94,-3.99,0.92,7.78
ROA(%),-3.41,-0.47,-1.05,0.22,2.21
부채비율,290.67,264.36,295.04,233.52,266.43
자본유보율,27.47,49.40,45.19,47.09,54.63
EPS(원),-43,-3,-13,3,30
PER(배),N/A,N/A,N/A,399.48,54.96
BPS(원),345,328,318,370,400
PBR(배),2.99,2.84,1.78,3.40,4.08
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"939,706,015","939,706,015","939,706,015","939,706,015","939,706,015"
