주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,210","1,226","1,350","1,316","1,590"
영업이익,170,133,170,159,196
영업이익(발표기준),170,133,170,159,196
세전계속사업이익,173,159,204,140,256
당기순이익,143,126,166,118,211
  당기순이익(지배),59,63,106,76,147
  당기순이익(비지배),84,64,60,42,64
자산총계,"3,024","3,044","3,143","3,237","3,537"
부채총계,330,297,281,282,415
자본총계,"2,694","2,748","2,862","2,956","3,122"
  자본총계(지배),"2,162","2,187","2,350","2,425","2,569"
  자본총계(비지배),532,,511,531,553
자본금,58,58,58,58,58
영업활동현금흐름,169,102,193,195,81
투자활동현금흐름,4,-34,124,193,-440
재무활동현금흐름,-42,-99,-74,-31,-46
CAPEX,26,11,59,20,29
FCF,143,91,134,175,52
이자발생부채,82,52,25,25,41
영업이익률,14.08,10.87,12.61,12.08,12.36
순이익률,11.79,10.32,12.30,8.99,13.25
ROE(%),2.74,2.89,4.68,3.20,5.87
ROA(%),4.78,4.17,5.37,3.71,6.22
부채비율,12.25,10.80,9.83,9.53,13.30
자본유보율,"3,754.78","3,851.47","4,021.09","4,150.19","4,384.73"
EPS(원),"5,107","5,435","9,196","6,616","12,702"
PER(배),15.71,11.76,6.36,8.92,5.05
BPS(원),"188,452","190,644","204,845","211,368","226,284"
PBR(배),0.43,0.34,0.29,0.28,0.28
현금DPS(원),500,500,500,500,500
현금배당수익률,0.62,0.78,0.85,0.85,0.78
현금배당성향(%),9.73,9.14,5.40,7.51,3.87
발행주식수(보통주),"1,154,482","1,154,482","1,154,482","1,154,482","1,154,482"
