주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,513","1,539","1,312",725,670
영업이익,76,-75,-174,-170,-32
영업이익(발표기준),76,-75,-174,-170,-32
세전계속사업이익,69,-77,-191,-71,-41
당기순이익,40,-77,-172,-77,-73
  당기순이익(지배),40,-77,-172,-77,-72
  당기순이익(비지배),,,,0,-1
자산총계,994,950,813,754,485
부채총계,401,422,461,459,265
자본총계,593,528,352,295,220
  자본총계(지배),593,528,352,295,220
  자본총계(비지배),,,,0,0
자본금,80,80,80,80,80
영업활동현금흐름,-82,-13,54,-8,-92
투자활동현금흐름,54,-28,-33,228,-26
재무활동현금흐름,33,63,-42,-28,-41
CAPEX,61,52,36,13,4
FCF,-142,-65,18,-21,-96
이자발생부채,33,96,160,138,89
영업이익률,5.02,-4.86,-13.26,-23.44,-4.77
순이익률,2.66,-5.03,-13.13,-10.56,-10.87
ROE(%),7.01,-13.82,-39.16,-23.66,-28.04
ROA(%),4.06,-7.97,-19.54,-9.77,-11.76
부채비율,67.58,80.04,131.03,155.36,120.77
자본유보율,638.02,536.21,317.68,229.58,143.82
EPS(원),251,-482,"-1,072",-476,-449
PER(배),69.00,N/A,N/A,N/A,N/A
BPS(원),"3,692","3,285","2,190","1,835","1,369"
PBR(배),4.69,3.27,4.95,6.95,6.36
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,068,000","16,068,000","16,068,000","16,068,000","16,068,000"
