주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,131","3,552","3,696","3,723","3,465"
영업이익,294,74,-42,-49,169
영업이익(발표기준),294,74,-42,-49,169
세전계속사업이익,336,517,152,109,593
당기순이익,265,404,103,77,445
  당기순이익(지배),265,404,103,77,445
  당기순이익(비지배),0,0,0,0,0
자산총계,"5,499","5,810","6,199","6,291","6,805"
부채총계,703,712,"1,018","1,111","1,279"
자본총계,"4,796","5,098","5,181","5,180","5,525"
  자본총계(지배),"4,796","5,098","5,180","5,179","5,525"
  자본총계(비지배),0,,1,1,0
자본금,80,80,80,80,80
영업활동현금흐름,369,-31,-7,68,-24
투자활동현금흐름,-95,63,-761,-52,307
재무활동현금흐름,-67,-106,248,-139,-11
CAPEX,7,279,27,116,195
FCF,361,-310,-34,-47,-219
이자발생부채,97,74,445,431,556
영업이익률,7.12,2.09,-1.15,-1.31,4.88
순이익률,6.42,11.37,2.79,2.06,12.85
ROE(%),5.65,8.17,2.01,1.48,8.32
ROA(%),4.93,7.14,1.72,1.23,6.80
부채비율,14.67,13.97,19.65,21.44,23.15
자본유보율,"5,892.77","6,296.16","6,341.77","6,344.76","6,788.88"
EPS(원),"1,657","2,525",644,479,"2,783"
PER(배),9.93,5.11,18.46,19.08,4.82
BPS(원),"29,975","31,862","32,378","32,370","35,004"
PBR(배),0.55,0.40,0.37,0.28,0.38
현금DPS(원),500,500,500,500,500
현금배당수익률,3.04,3.88,4.20,5.47,3.73
현금배당성향(%),30.17,19.80,77.58,104.37,17.73
발행주식수(보통주),"16,000,000","16,000,000","16,000,000","16,000,000","16,000,000"
