주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,303,"4,188","6,637","7,866","8,932"
영업이익,50,675,"1,206","1,358","1,786"
영업이익(발표기준),50,675,"1,206","1,358","1,786"
세전계속사업이익,40,475,"1,048","1,119","2,234"
당기순이익,24,382,799,866,"1,692"
  당기순이익(지배),23,344,648,745,"1,521"
  당기순이익(비지배),2,38,150,121,171
자산총계,"4,295","5,126","6,266","7,081","9,694"
부채총계,703,"1,328","1,688","1,721","2,697"
자본총계,"3,592","3,797","4,578","5,361","6,997"
  자본총계(지배),"3,516","3,717","4,336","5,013","6,455"
  자본총계(비지배),76,,242,348,541
자본금,22,22,22,22,22
영업활동현금흐름,52,-333,81,662,406
투자활동현금흐름,-8,189,-9,-62,-193
재무활동현금흐름,0,216,-58,-424,443
CAPEX,1,14,33,92,17
FCF,51,-346,48,571,389
이자발생부채,0,321,436,107,750
영업이익률,16.53,16.12,18.18,17.27,20.00
순이익률,8.01,9.12,12.04,11.01,18.94
ROE(%),,9.51,16.10,15.94,26.53
ROA(%),,8.11,14.02,12.97,20.17
부채비율,19.58,34.98,36.86,32.10,38.55
자본유보율,"15,593.87","16,608.70","19,334.86","22,485.99","28,714.40"
EPS(원),101,"1,534","2,890","3,321","6,780"
PER(배),,23.15,14.95,11.77,5.78
BPS(원),"15,668","16,579","19,339","22,357","28,790"
PBR(배),0.00,2.14,2.23,1.75,1.36
현금DPS(원),0,560,560,600,650
현금배당수익률,,1.58,1.30,1.53,1.66
현금배당성향(%),0.00,9.61,4.75,18.05,9.58
발행주식수(보통주),"22,437,330","22,437,330","22,437,330","22,437,330","22,437,330"
