주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,345,345,277,416,483
영업이익,-95,-114,-45,13,85
영업이익(발표기준),-95,-114,-45,13,85
세전계속사업이익,-137,-133,-47,-67,77
당기순이익,-137,-133,-62,-67,75
  당기순이익(지배),-137,-133,-62,-67,75
  당기순이익(비지배),,,,,
자산총계,845,687,748,958,"1,177"
부채총계,238,211,85,317,331
자본총계,606,476,663,641,846
  자본총계(지배),606,476,663,641,846
  자본총계(비지배),,,,,
자본금,631,635,843,19,22
영업활동현금흐름,-9,-15,-22,-7,52
투자활동현금흐름,-172,-19,174,-444,127
재무활동현금흐름,95,7,140,246,94
CAPEX,4,1,2,94,9
FCF,-14,-17,-24,-101,43
이자발생부채,76,89,1,167,164
영업이익률,-27.44,-33.16,-16.30,3.04,17.56
순이익률,-39.61,-38.56,-22.22,-16.18,15.50
ROE(%),-20.43,-24.58,-10.81,-10.31,10.07
ROA(%),-16.17,-17.38,-8.58,-7.88,7.02
부채비율,39.33,44.23,12.86,49.45,39.08
자본유보율,-0.74,-12.75,-12.20,"3,763.01","4,061.65"
EPS(원),"-5,021","-4,877","-2,228","-1,988","1,835"
PER(배),N/A,N/A,N/A,N/A,7.66
BPS(원),"22,311","17,410","19,671","17,203","19,102"
PBR(배),2.31,2.41,1.69,0.88,0.74
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,719,823","2,737,070","3,372,874","3,732,586","4,452,007"
