주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,213","6,190","7,162","8,400","8,538"
영업이익,668,681,984,"1,174","1,565"
영업이익(발표기준),668,681,984,"1,174","1,565"
세전계속사업이익,660,692,984,"1,173","1,567"
당기순이익,502,506,718,843,"1,178"
  당기순이익(지배),502,506,718,843,"1,178"
  당기순이익(비지배),,,,,
자산총계,"70,252","66,012","70,307","91,679","88,061"
부채총계,"61,798","57,788","60,415","81,021","76,454"
자본총계,"8,454","8,224","9,892","10,658","11,607"
  자본총계(지배),"8,454","8,224","9,892","10,658","11,607"
  자본총계(비지배),0,,0,,
자본금,"1,467","1,467","1,938","1,938","1,938"
영업활동현금흐름,-69,-486,-551,"-15,391","4,585"
투자활동현금흐름,"-3,848",-793,"4,513","-1,836","-1,847"
재무활동현금흐름,"3,903","2,036","-1,983","18,454","-2,859"
CAPEX,67,73,28,27,88
FCF,,,,,
이자발생부채,"12,754","15,637","13,075","20,085","27,109"
영업이익률,12.81,11.01,13.74,13.98,18.33
순이익률,9.63,8.17,10.03,10.04,13.79
ROE(%),6.04,6.07,7.93,8.20,10.58
ROA(%),0.78,0.74,1.05,1.04,1.31
부채비율,731.03,702.66,610.72,760.20,658.69
자본유보율,476.30,460.66,410.51,450.01,499.00
EPS(원),"1,711","1,724","2,322","2,175","3,038"
PER(배),6.37,5.01,4.33,5.79,4.06
BPS(원),"28,815","28,033","25,525","27,500","29,950"
PBR(배),0.38,0.31,0.39,0.46,0.41
현금DPS(원),400,450,600,675,800
현금배당수익률,3.67,5.21,5.97,5.36,6.48
현금배당성향(%),23.37,26.10,29.98,28.16,24.05
발행주식수(보통주),"29,337,111","29,337,111","29,337,111","29,337,111","31,712,562"
