주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"179,261","178,208","176,220","161,844","155,736","158,452","162,107","163,821"
영업이익,"8,010","5,970","4,279","3,461","2,076","4,615","6,032","6,385"
영업이익(발표기준),"8,010","5,970","4,279","3,461","2,076",,,
세전계속사업이익,"2,540",-939,"-11,338","-7,712","-6,382","2,782","4,010","4,298"
당기순이익,-206,"-4,650","-8,165","-6,866","-2,730","2,093","2,927","3,233"
  당기순이익(지배),"-1,364","-5,449","-8,963","-7,859","-2,923","1,787","2,736","3,191"
  당기순이익(비지배),"1,158",799,798,994,193,,,
자산총계,"279,485","262,593","339,726","328,294","334,265","333,071","334,335","332,159"
부채총계,"145,971","138,319","221,816","217,406","216,295","216,221","214,023","213,415"
자본총계,"133,514","124,274","117,910","110,888","117,970","115,971","118,551","121,482"
  자본총계(지배),"126,586","117,054","106,136","98,016","100,835","100,455","102,452","105,757"
  자본총계(비지배),"6,928","7,220","11,774","12,872","17,135",,,
자본금,"1,406","1,414","1,414","1,414","1,414","1,412","1,412","1,411"
영업활동현금흐름,"15,693","1,733","16,368","14,899","18,281","15,266","16,209","18,330"
투자활동현금흐름,"-12,632","-2,866","-10,411","-5,981","2,010","-7,468","-7,378","-8,782"
재무활동현금흐름,749,"-6,926","-8,456","-5,427","-15,705","-6,675","-8,192","-7,679"
CAPEX,"8,839","5,971","5,506","8,111","8,694","7,345","7,296","10,312"
FCF,"6,854","-4,238","10,862","6,788","9,587","5,400","6,920","6,432"
이자발생부채,"76,778","77,949","163,242","164,644","159,819",,,
영업이익률,4.47,3.35,2.43,2.14,1.33,2.91,3.72,3.90
순이익률,-0.12,-2.61,-4.63,-4.24,-1.75,1.32,1.81,1.97
ROE(%),-0.94,-4.47,-8.03,-7.70,-2.94,1.77,2.70,3.06
ROA(%),-0.06,-1.72,-2.71,-2.06,-0.82,0.63,0.88,0.97
부채비율,109.33,111.30,188.12,196.06,183.35,186.44,180.53,175.68
자본유보율,"10,835.63","10,297.93","9,533.40","9,014.76","8,887.52",,,
EPS(원),"-4,437","-19,327","-31,685","-27,783","-10,332","6,316","9,672","11,281"
PER(배),N/A,N/A,N/A,N/A,N/A,16.07,10.49,9.00
BPS(원),"450,420","414,048","375,429","346,706","356,677","355,334","362,396","374,089"
PBR(배),0.44,0.51,0.36,0.30,0.24,0.29,0.28,0.27
현금DPS(원),"5,200","5,200","3,800","2,800","2,800","2,943","3,171","4,200"
현금배당수익률,2.61,2.46,2.80,2.73,3.21,2.90,3.12,4.14
현금배당성향(%),-107.15,-26.98,-11.99,-10.07,-27.08,46.59,32.79,37.23
발행주식수(보통주),"28,122,047","28,288,755","28,288,755","28,288,755","28,288,755",,,
