주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"155,149","170,491","190,629","220,330","249,327","292,319","315,474","335,279"
영업이익,"5,849","4,628","1,507","2,372","3,168","3,366","4,803","5,917"
영업이익(발표기준),"5,849","4,628","1,507","2,372","3,168",,,
세전계속사업이익,"7,997","5,850","2,821","6,218","21,137","11,788","4,787","6,202"
당기순이익,"6,279","4,762","2,238","3,626","15,891","8,958","3,623","4,671"
  당기순이익(지배),"6,161","4,502","2,339","3,618","15,707","8,514","3,503","4,563"
  당기순이익(비지배),119,260,-101,8,183,,,
자산총계,"160,665","167,539","210,948","223,404","312,421","313,918","319,804","328,931"
부채총계,"72,951","78,964","108,880","118,438","188,418","181,898","184,786","189,183"
자본총계,"87,714","88,575","102,067","104,966","124,003","132,020","135,019","139,748"
  자본총계(지배),"82,417","81,723","88,087","90,737","102,595","110,653","113,414","117,767"
  자본총계(비지배),"5,297",,"13,981","14,229","21,407",,,
자본금,"1,394","1,394","1,394","1,394","1,394","1,392","1,392","1,391"
영업활동현금흐름,"8,982","7,698","8,158","13,860","9,871","14,171","12,717","14,075"
투자활동현금흐름,"-6,218","-8,168","-10,051",-783,"-39,012","-9,511","-13,659","-15,281"
재무활동현금흐름,"-1,214","1,028","5,810","-8,701","27,904","-1,879","-1,653","-2,765"
CAPEX,"7,228","8,946","9,548","5,198","9,687","9,142","9,321","10,176"
FCF,"1,754","-1,248","-1,391","8,662",184,"1,589","2,247","3,764"
이자발생부채,"36,593","38,186","60,358","65,856","105,867",,,
영업이익률,3.77,2.71,0.79,1.08,1.27,1.15,1.52,1.76
순이익률,4.05,2.79,1.17,1.65,6.37,3.06,1.15,1.39
ROE(%),7.73,5.49,2.76,4.05,16.25,7.99,3.13,3.95
ROA(%),3.99,2.90,1.18,1.67,5.93,2.86,1.14,1.44
부채비율,83.17,89.15,106.68,112.83,151.95,137.78,136.86,135.37
자본유보율,"4,808.41","5,029.24","5,044.76","5,243.34","6,352.86",,,
EPS(원),"22,101","16,150","8,391","12,979","56,348","30,542","12,566","16,370"
PER(배),12.26,11.30,15.20,11.67,2.68,3.99,9.71,7.45
BPS(원),"295,780","293,291","326,681","336,509","369,202","409,773","419,999","436,118"
PBR(배),0.92,0.62,0.39,0.45,0.41,0.30,0.29,0.28
현금DPS(원),"1,750","2,000","2,000","2,000","2,000","2,017","2,080","2,158"
현금배당수익률,0.65,1.10,1.57,1.32,1.32,1.65,1.70,1.77
현금배당성향(%),7.91,12.38,23.06,14.91,3.54,6.60,16.55,13.18
발행주식수(보통주),"27,875,819","27,875,819","27,875,819","27,875,819","27,875,819",,,
