주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,433","1,345",930,851,578
영업이익,-18,52,48,48,-6
영업이익(발표기준),-18,52,48,48,-6
세전계속사업이익,18,37,22,4,-53
당기순이익,4,33,8,-23,-56
  당기순이익(지배),4,33,8,-23,-56
  당기순이익(비지배),,,,,
자산총계,"1,974","1,996","2,041","1,989","1,870"
부채총계,733,726,740,724,640
자본총계,"1,241","1,271","1,301","1,264","1,230"
  자본총계(지배),"1,241","1,271","1,301","1,264","1,230"
  자본총계(비지배),,,,,
자본금,225,225,225,225,225
영업활동현금흐름,106,35,159,26,39
투자활동현금흐름,88,-4,-61,-43,-83
재무활동현금흐름,-176,6,-82,65,-24
CAPEX,9,43,15,52,101
FCF,97,-8,144,-27,-62
이자발생부채,392,404,411,471,468
영업이익률,-1.28,3.85,5.13,5.64,-0.98
순이익률,0.24,2.42,0.81,-2.69,-9.61
ROE(%),0.29,2.59,0.59,-1.79,-4.45
ROA(%),0.17,1.64,0.37,-1.14,-2.88
부채비율,59.05,57.12,56.90,57.27,52.08
자본유보율,623.33,636.84,638.50,628.61,606.84
EPS(원),8,72,17,-51,-123
PER(배),487.62,40.05,102.96,N/A,N/A
BPS(원),"2,827","2,894","2,893","2,812","2,735"
PBR(배),1.41,1.00,0.60,0.74,0.67
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"44,964,143","44,964,143","44,964,143","44,964,143","44,964,143"
