주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,968","2,371","2,385","2,724","3,269"
영업이익,38,16,185,269,235
영업이익(발표기준),38,16,185,269,235
세전계속사업이익,-130,-47,97,117,281
당기순이익,-10,-40,44,63,217
  당기순이익(지배),-10,-40,44,63,217
  당기순이익(비지배),,,,,
자산총계,"1,975","2,884","3,632","4,725","6,020"
부채총계,584,"1,508","1,522","1,588","1,642"
자본총계,"1,391","1,376","2,110","3,137","4,378"
  자본총계(지배),"1,391","1,376","2,110","3,137","4,378"
  자본총계(비지배),,,,,
자본금,949,"1,006","1,006","1,006","1,006"
영업활동현금흐름,80,68,310,182,186
투자활동현금흐름,18,-848,-88,-90,-11
재무활동현금흐름,-83,928,-258,-151,-194
CAPEX,8,4,7,5,3
FCF,72,64,303,177,183
이자발생부채,143,"1,016",926,821,676
영업이익률,1.96,0.68,7.75,9.86,7.18
순이익률,-0.49,-1.68,1.85,2.30,6.64
ROE(%),-0.66,-2.87,2.53,2.39,5.78
ROA(%),-0.46,-1.64,1.35,1.50,4.04
부채비율,41.95,109.65,72.12,50.62,37.51
자본유보율,37.91,184.29,188.73,194.55,217.64
EPS(원),-5,-20,22,31,108
PER(배),N/A,N/A,40.19,25.54,8.81
BPS(원),775,720,"1,104","1,642","2,292"
PBR(배),0.85,1.15,0.80,0.48,0.41
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"189,745,366","201,173,933","201,173,933","201,173,933","201,173,933"
