주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,631","1,553","1,577","1,387","1,457"
영업이익,84,7,65,68,77
영업이익(발표기준),84,7,65,68,77
세전계속사업이익,100,77,114,79,130
당기순이익,57,37,76,43,74
  당기순이익(지배),57,42,68,27,71
  당기순이익(비지배),0,-4,7,16,3
자산총계,"2,051","2,001","2,204","2,249","2,450"
부채총계,351,336,454,513,555
자본총계,"1,700","1,664","1,750","1,736","1,895"
  자본총계(지배),"1,604","1,577","1,657","1,633","1,775"
  자본총계(비지배),96,,93,103,120
자본금,78,78,78,78,78
영업활동현금흐름,84,97,201,225,9
투자활동현금흐름,2,-101,-169,72,-127
재무활동현금흐름,-36,-17,-39,-40,-80
CAPEX,46,72,55,31,86
FCF,38,26,146,194,-77
이자발생부채,0,8,88,135,154
영업이익률,5.16,0.48,4.09,4.90,5.31
순이익률,3.48,2.40,4.80,3.07,5.10
ROE(%),3.55,2.62,4.23,1.63,4.18
ROA(%),2.76,1.84,3.60,1.91,3.16
부채비율,20.63,20.21,25.97,29.53,29.31
자본유보율,"2,209.95","2,228.21","2,292.75","2,308.38","2,405.65"
EPS(원),363,267,438,172,456
PER(배),13.51,11.31,8.77,19.19,10.74
BPS(원),"10,282","10,107","10,621","10,466","11,373"
PBR(배),0.48,0.30,0.36,0.31,0.43
현금DPS(원),130,100,125,50,150
현금배당수익률,2.65,3.31,3.26,1.52,3.06
현금배당성향(%),35.84,37.45,28.54,29.12,32.88
발행주식수(보통주),"15,604,898","15,604,898","15,604,898","15,604,898","15,604,898"
