주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"8,108","8,646","9,339","9,702","11,113"
영업이익,362,328,235,230,250
영업이익(발표기준),362,328,235,230,250
세전계속사업이익,531,749,255,309,"1,296"
당기순이익,510,515,170,208,873
  당기순이익(지배),510,515,170,208,874
  당기순이익(비지배),,,,0,-1
자산총계,"8,735","9,197","10,051","10,849","13,216"
부채총계,"1,631","1,707","2,453","3,041","4,410"
자본총계,"7,104","7,490","7,598","7,808","8,806"
  자본총계(지배),"7,104","7,490","7,598","7,802","8,795"
  자본총계(비지배),,,,6,11
자본금,84,84,84,84,84
영업활동현금흐름,434,126,33,477,287
투자활동현금흐름,-352,189,-254,-575,"-1,005"
재무활동현금흐름,-499,77,203,311,588
CAPEX,158,247,525,470,266
FCF,275,-121,-492,7,20
이자발생부채,567,567,"1,457","1,950","2,755"
영업이익률,4.46,3.79,2.51,2.37,2.25
순이익률,6.30,5.95,1.82,2.15,7.85
ROE(%),7.44,7.05,2.25,2.70,10.53
ROA(%),5.86,5.74,1.77,1.99,7.26
부채비율,22.95,22.79,32.28,38.95,50.08
자본유보율,"8,005.23","8,578.23","8,705.68","8,955.25","10,303.25"
EPS(원),"30,206","30,457","10,055","12,322","51,724"
PER(배),5.51,5.78,14.67,13.47,2.99
BPS(원),"431,800","455,260","461,851","474,227","534,606"
PBR(배),0.39,0.39,0.32,0.35,0.29
현금DPS(원),"2,000","2,500","2,000","2,000","2,500"
현금배당수익률,1.20,1.42,1.36,1.20,1.62
현금배당성향(%),6.45,7.99,19.36,15.80,4.71
발행주식수(보통주),"1,690,000","1,690,000","1,690,000","1,690,000","1,690,000"
