주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,668","4,572","4,775","4,458","5,313"
영업이익,135,41,85,-97,84
영업이익(발표기준),135,41,85,-97,84
세전계속사업이익,133,-10,55,-117,132
당기순이익,118,-7,18,-80,105
  당기순이익(지배),115,1,27,-82,98
  당기순이익(비지배),4,-8,-9,3,7
자산총계,"4,689","4,752","4,869","4,885","5,225"
부채총계,"2,305","2,441","2,532","2,604","2,738"
자본총계,"2,383","2,311","2,337","2,281","2,487"
  자본총계(지배),"2,291","2,227","2,262","2,203","2,397"
  자본총계(비지배),93,,75,78,90
자본금,95,95,95,95,95
영업활동현금흐름,263,299,294,159,48
투자활동현금흐름,-317,-344,-363,-181,-291
재무활동현금흐름,122,-6,34,93,124
CAPEX,264,364,411,240,255
FCF,-2,-65,-117,-81,-206
이자발생부채,"1,344","1,374","1,470","1,528","1,704"
영업이익률,2.89,0.90,1.78,-2.17,1.58
순이익률,2.53,-0.16,0.38,-1.79,1.98
ROE(%),5.08,0.06,1.22,-3.69,4.24
ROA(%),2.53,-0.15,0.37,-1.63,2.08
부채비율,96.72,105.61,108.36,114.16,110.08
자본유보율,"2,333.27","2,269.04","2,291.29","2,231.45","2,384.48"
EPS(원),601,7,143,-432,511
PER(배),13.86,"1,213.79",34.27,N/A,11.60
BPS(원),"12,011","11,678","11,858","11,553","12,569"
PBR(배),0.69,0.71,0.41,0.69,0.47
현금DPS(원),100,30,30,0,80
현금배당수익률,1.20,0.36,0.61,0.00,1.35
현금배당성향(%),16.64,439.78,20.92,0.00,15.64
발행주식수(보통주),"19,072,280","19,072,280","19,072,280","19,072,280","19,072,280"
