주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,958","1,979","1,706","1,619","1,644"
영업이익,172,213,234,229,267
영업이익(발표기준),172,213,234,229,267
세전계속사업이익,96,192,418,282,402
당기순이익,62,91,278,183,299
  당기순이익(지배),62,91,278,183,299
  당기순이익(비지배),0,0,0,0,0
자산총계,"7,458","7,384","6,939","6,791","6,844"
부채총계,"3,465","3,310","2,596","2,265","2,026"
자본총계,"3,993","4,074","4,343","4,527","4,818"
  자본총계(지배),"3,994","4,074","4,343","4,527","4,818"
  자본총계(비지배),0,,0,0,0
자본금,42,42,42,42,42
영업활동현금흐름,235,491,187,354,357
투자활동현금흐름,-309,-215,419,262,38
재무활동현금흐름,88,-207,-732,-311,-331
CAPEX,225,155,11,4,44
FCF,11,335,177,350,313
이자발생부채,"2,285","2,090","1,378","1,069",740
영업이익률,8.79,10.79,13.71,14.17,16.24
순이익률,3.16,4.59,16.29,11.30,18.15
ROE(%),1.56,2.26,6.60,4.12,6.39
ROA(%),0.84,1.23,3.88,2.66,4.38
부채비율,86.77,81.25,59.76,50.03,42.05
자본유보율,"9,397.58","9,637.68","10,280.96","10,704.33","11,380.61"
EPS(원),"7,379","10,833","33,063","21,775","35,546"
PER(배),41.47,22.71,7.15,13.16,12.67
BPS(원),"478,514","488,186","520,430","542,403","577,324"
PBR(배),0.64,0.50,0.45,0.53,0.78
현금DPS(원),850,"1,000","1,100","1,100","1,500"
현금배당수익률,0.28,0.41,0.47,0.38,0.33
현금배당성향(%),11.61,9.29,3.34,5.08,4.23
발행주식수(보통주),"624,615","624,615","624,615","624,615","624,615"
