주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,031","9,098","9,186","8,843","9,405"
영업이익,245,184,239,254,213
영업이익(발표기준),245,184,239,254,213
세전계속사업이익,337,301,242,574,319
당기순이익,322,238,179,477,239
  당기순이익(지배),211,195,135,426,167
  당기순이익(비지배),111,42,45,51,72
자산총계,"11,062","11,173","11,358","11,811","12,440"
부채총계,"5,851","5,847","5,960","5,995","6,471"
자본총계,"5,211","5,326","5,398","5,817","5,969"
  자본총계(지배),"4,021","4,129","4,186","4,574","4,707"
  자본총계(비지배),"1,190","1,198","1,212","1,242","1,262"
자본금,161,161,161,161,161
영업활동현금흐름,634,564,570,726,659
투자활동현금흐름,49,-356,-403,-509,-702
재무활동현금흐름,-712,-169,-461,27,-166
CAPEX,531,485,556,520,551
FCF,103,79,14,205,108
이자발생부채,"2,418","2,321","2,184","2,302","2,272"
영업이익률,2.72,2.03,2.60,2.87,2.27
순이익률,3.56,2.61,1.95,5.39,2.55
ROE(%),5.34,4.79,3.24,9.73,3.61
ROA(%),2.88,2.14,1.59,4.12,1.98
부채비율,112.27,109.78,110.41,103.06,108.41
자본유보율,"2,559.02","2,635.72","2,673.64","3,157.93","3,232.75"
EPS(원),"1,309","1,214",837,"2,649","1,040"
PER(배),6.06,5.24,9.96,9.34,45.28
BPS(원),"24,992","25,660","26,020","28,431","29,257"
PBR(배),0.32,0.25,0.32,0.87,1.61
현금DPS(원),250,250,250,250,250
현금배당수익률,3.15,3.93,3.00,1.01,0.53
현금배당성향(%),19.09,20.59,29.88,9.44,24.04
발행주식수(보통주),"16,089,459","16,089,459","16,089,459","16,089,459","16,089,459"
