주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,202","1,211","1,246","1,295","1,341"
영업이익,67,68,78,93,82
영업이익(발표기준),67,68,78,93,82
세전계속사업이익,82,75,88,88,90
당기순이익,59,62,65,67,70
  당기순이익(지배),59,61,64,67,70
  당기순이익(비지배),0,0,0,0,0
자산총계,"1,799","1,857","1,940","1,960","2,045"
부채총계,501,527,569,542,574
자본총계,"1,297","1,330","1,371","1,418","1,471"
  자본총계(지배),"1,293","1,325","1,366","1,412","1,466"
  자본총계(비지배),5,,5,5,6
자본금,68,68,68,68,68
영업활동현금흐름,93,27,38,66,149
투자활동현금흐름,108,-30,-23,-7,-15
재무활동현금흐름,-29,-30,-39,-11,-63
CAPEX,22,34,15,18,14
FCF,71,-8,23,49,135
이자발생부채,0,0,13,34,11
영업이익률,5.54,5.64,6.26,7.21,6.12
순이익률,4.92,5.08,5.19,5.20,5.23
ROE(%),4.63,4.69,4.79,4.84,4.86
ROA(%),3.38,3.37,3.41,3.45,3.50
부채비율,38.65,39.65,41.46,38.25,38.98
자본유보율,"1,929.02","1,976.48","2,031.02","2,071.46","2,123.31"
EPS(원),435,450,473,493,514
PER(배),16.10,14.66,14.53,12.97,14.15
BPS(원),"11,141","11,420","11,682","11,759","11,814"
PBR(배),0.63,0.58,0.59,0.54,0.62
현금DPS(원),250,250,250,370,350
현금배당수익률,3.57,3.79,3.64,5.78,4.81
현금배당성향(%),49.00,47.30,45.40,66.04,62.06
발행주식수(보통주),"13,617,577","13,617,577","13,617,577","13,617,577","13,617,577"
