주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"25,340","32,517","31,243","32,385","34,861","35,683","36,532","37,408"
영업이익,871,"1,372",899,786,586,647,669,692
영업이익(발표기준),871,"1,372",899,786,586,,,
세전계속사업이익,"1,607","1,823",986,"1,035",570,"1,152","1,174","1,197"
당기순이익,"1,215","1,272",639,816,413,874,890,907
  당기순이익(지배),"1,134","1,031",548,711,435,761,775,790
  당기순이익(비지배),81,241,91,104,-21,,,
자산총계,"27,969","28,374","29,666","30,685","31,100","31,979","32,881","33,805"
부채총계,"7,535","7,263","8,502","8,783","8,995","9,184","9,379","9,580"
자본총계,"20,434","21,111","21,164","21,902","22,105","22,795","23,502","24,225"
  자본총계(지배),"16,739","17,082","17,172","17,812","18,251","18,712","19,186","19,671"
  자본총계(비지배),"3,694",,"3,991","4,090","3,853",,,
자본금,489,489,489,489,489,489,489,489
영업활동현금흐름,"1,064",954,"1,772","1,674",154,"1,274","1,366","1,451"
투자활동현금흐름,-829,-984,"-1,242","-1,516",533,"-1,331","-1,337","-1,343"
재무활동현금흐름,-54,86,-394,-81,-857,-179,-179,-179
CAPEX,240,716,"1,321","1,102",708,"1,250","1,250","1,250"
FCF,825,239,450,572,-554,,,
이자발생부채,373,348,964,"1,429","1,118",,,
영업이익률,3.44,4.22,2.88,2.43,1.68,1.81,1.83,1.85
순이익률,4.79,3.91,2.05,2.52,1.19,2.45,2.44,2.43
ROE(%),7.12,6.10,3.20,4.07,2.41,4.12,4.09,4.07
ROA(%),4.88,4.52,2.20,2.70,1.34,2.77,2.74,2.72
부채비율,36.88,34.40,40.17,40.10,40.69,40.29,39.91,39.55
자본유보율,"3,033.20","3,231.48","3,276.46","3,381.21","3,424.91",,,
EPS(원),"1,161","1,056",561,728,445,779,793,809
PER(배),12.88,13.55,21.13,12.03,19.27,11.07,10.87,10.66
BPS(원),"19,173","19,565","19,669","20,402","20,905","21,432","21,975","22,531"
PBR(배),0.78,0.73,0.60,0.43,0.41,0.40,0.39,0.38
현금DPS(원),80,210,210,210,210,210,210,210
현금배당수익률,0.54,1.47,1.77,2.40,2.45,2.44,2.44,2.44
현금배당성향(%),6.16,17.78,33.46,25.77,42.19,26.96,26.47,25.97
발행주식수(보통주),"97,704,482","97,704,482","97,704,482","97,704,482","97,704,482",,,
