주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,678","10,161","9,449","9,317","9,657"
영업이익,101,125,113,179,210
영업이익(발표기준),101,125,113,179,210
세전계속사업이익,99,161,99,160,228
당기순이익,74,114,75,113,190
  당기순이익(지배),71,113,74,107,182
  당기순이익(비지배),3,1,1,6,8
자산총계,"3,483","3,503","3,781","3,849","4,168"
부채총계,"1,888","1,886","2,140","2,152","2,342"
자본총계,"1,596","1,617","1,641","1,697","1,826"
  자본총계(지배),"1,541","1,562","1,586","1,635","1,756"
  자본총계(비지배),54,55,56,62,70
자본금,238,238,238,238,238
영업활동현금흐름,139,127,250,504,69
투자활동현금흐름,-50,-28,-152,-87,-10
재무활동현금흐름,-37,-34,-181,-192,-166
CAPEX,12,18,30,32,28
FCF,127,109,220,472,41
이자발생부채,2,1,1,1,45
영업이익률,1.05,1.23,1.20,1.92,2.18
순이익률,0.76,1.12,0.80,1.21,1.97
ROE(%),4.67,7.30,4.72,6.64,10.76
ROA(%),2.20,3.26,2.07,2.97,4.75
부채비율,118.30,116.60,130.38,126.76,128.26
자본유보율,558.15,567.45,576.94,610.00,665.45
EPS(원),167,265,174,251,427
PER(배),13.61,9.36,12.98,8.84,6.05
BPS(원),"3,686","3,737","3,792","4,037","4,374"
PBR(배),0.62,0.66,0.60,0.55,0.59
현금DPS(원),80,90,80,80,100
현금배당수익률,3.52,3.62,3.54,3.61,3.87
현금배당성향(%),47.00,33.22,45.01,30.34,22.00
발행주식수(보통주),"42,685,000","42,685,000","42,685,000","42,685,000","42,685,000"
