주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,522","1,960","1,095","1,623","2,266"
영업이익,115,215,-65,55,165
영업이익(발표기준),115,215,-65,55,165
세전계속사업이익,270,206,9,71,184
당기순이익,194,147,5,57,151
  당기순이익(지배),183,104,6,55,153
  당기순이익(비지배),11,43,-1,3,-2
자산총계,"2,016","2,105","2,148","2,289","2,491"
부채총계,680,664,725,905,953
자본총계,"1,335","1,441","1,423","1,383","1,539"
  자본총계(지배),"1,293","1,355","1,341","1,298","1,433"
  자본총계(비지배),43,,82,85,106
자본금,172,172,172,172,172
영업활동현금흐름,62,92,-130,108,-80
투자활동현금흐름,278,-231,10,-24,28
재무활동현금흐름,-125,13,73,-25,-45
CAPEX,64,143,143,126,44
FCF,-2,-51,-273,-18,-124
이자발생부채,275,317,427,523,533
영업이익률,7.57,10.98,-5.97,3.40,7.27
순이익률,12.78,7.49,0.46,3.54,6.66
ROE(%),15.19,7.86,0.48,4.13,11.22
ROA(%),10.20,7.13,0.24,2.59,6.32
부채비율,50.96,46.09,50.99,65.45,61.92
자본유보율,687.12,725.79,717.56,745.59,822.72
EPS(원),582,330,21,173,486
PER(배),8.82,10.58,169.79,27.59,19.24
BPS(원),"4,508","4,727","4,676","5,013","5,534"
PBR(배),1.14,0.74,0.75,0.95,1.69
현금DPS(원),100,50,50,100,200
현금배당수익률,1.95,1.43,1.43,2.09,2.14
현금배당성향(%),15.65,13.78,221.43,47.51,33.80
발행주식수(보통주),"31,496,785","31,496,785","31,496,785","31,496,785","31,496,785"
