주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,,11,"1,239",260,"4,186","2,439","3,492","4,726"
영업이익,-989,"-1,391",-793,"-2,395",950,-903,41,"1,034"
영업이익(발표기준),-989,"-1,391",-793,"-2,395",950,,,
세전계속사업이익,-978,"-1,376",-845,"-2,399",713,-913,8,988
당기순이익,-976,"-1,381",-715,"-2,474",648,-885,-22,826
  당기순이익(지배),-976,"-1,381",-715,"-2,474",648,-884,-22,826
  당기순이익(비지배),,,,,,,,
자산총계,984,955,"1,391","5,002","6,437","5,466","5,786","6,879"
부채총계,511,369,"1,521","1,212","1,995","1,910","2,251","2,518"
자본총계,472,586,-130,"3,791","4,442","3,555","3,535","4,360"
  자본총계(지배),472,586,-130,"3,791","4,442","3,553","3,554","4,430"
  자본총계(비지배),,,,,,,,
자본금,250,325,325,392,392,391,391,391
영업활동현금흐름,-983,"-1,413",-813,"-2,107",-929,"-1,514",-315,470
투자활동현금흐름,884,395,-395,"-3,187","2,590",48,-260,-268
재무활동현금흐름,,"1,500",972,"5,409",-46,1,72,-19
CAPEX,15,14,132,110,43,31,14,16
FCF,-999,"-1,427",-945,"-2,217",-972,-961,23,963
이자발생부채,0,0,"1,091",185,157,,,
영업이익률,,"-12,660.28",-64.00,-921.18,22.68,-37.02,1.18,21.88
순이익률,,"-12,568.64",-57.75,-951.63,15.49,-36.27,-0.63,17.48
ROE(%),-100.19,-260.87,-313.66,-135.18,15.75,-22.12,-0.62,20.70
ROA(%),-66.82,-142.44,-60.97,-77.40,11.34,-14.87,-0.39,13.05
부채비율,108.22,62.95,"-1,167.72",31.97,44.91,53.74,63.68,57.76
자본유보율,66.87,60.42,-162.79,862.94,"1,010.57",,,
EPS(원),"-1,953","-2,217","-1,100","-3,442",828,"-1,129",-28,"1,055"
PER(배),,,,N/A,117.39,N/A,N/A,81.79
BPS(원),945,902,-200,"4,840","5,672","4,537","4,538","5,657"
PBR(배),0.00,0.00,0.00,34.91,17.14,19.02,19.02,15.26
현금DPS(원),0,0,0,,,0,0,0
현금배당수익률,,,,,,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,,,,
발행주식수(보통주),"50,000,000","65,000,000","65,000,000","78,313,250","78,313,250",,,
