주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,439","5,454","5,470","4,966","5,513"
영업이익,372,270,265,210,6
영업이익(발표기준),372,270,265,210,6
세전계속사업이익,354,232,224,135,-79
당기순이익,191,113,135,63,-28
  당기순이익(지배),180,62,89,23,-41
  당기순이익(비지배),12,51,46,39,13
자산총계,"6,774","7,162","7,453","7,764","8,320"
부채총계,"2,404","2,680","2,838","3,128","3,564"
자본총계,"4,371","4,482","4,615","4,636","4,756"
  자본총계(지배),"3,383","3,444","3,542","3,528","3,646"
  자본총계(비지배),987,,"1,074","1,108","1,110"
자본금,95,97,100,100,100
영업활동현금흐름,221,300,418,520,-483
투자활동현금흐름,-412,-447,-411,-683,82
재무활동현금흐름,-73,170,45,374,255
CAPEX,502,487,400,213,211
FCF,-281,-188,19,306,-694
이자발생부채,"1,422","1,620","1,739","2,124","2,489"
영업이익률,6.83,4.96,4.84,4.24,0.11
순이익률,3.52,2.08,2.46,1.26,-0.51
ROE(%),5.36,1.83,2.54,0.66,-1.13
ROA(%),2.77,1.63,1.85,0.82,-0.35
부채비율,54.99,59.78,61.48,67.47,74.94
자본유보율,"4,682.51","4,627.16","4,586.20","4,588.02","4,536.05"
EPS(원),902,313,445,117,-203
PER(배),8.52,20.95,11.81,58.97,N/A
BPS(원),"17,555","17,870","18,377","18,307","18,916"
PBR(배),0.44,0.37,0.29,0.38,0.28
현금DPS(원),95,108,100,50,30
현금배당수익률,1.24,1.64,1.90,0.73,0.57
현금배당성향(%),10.21,33.17,21.71,41.38,-14.26
발행주식수(보통주),"19,930,000","19,930,000","19,930,000","19,930,000","19,930,000"
