주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,400","9,294","8,962","9,340","11,901"
영업이익,95,235,310,273,378
영업이익(발표기준),97,241,317,276,387
세전계속사업이익,-70,104,250,208,392
당기순이익,-198,9,224,168,333
  당기순이익(지배),-196,-14,126,101,201
  당기순이익(비지배),-2,23,98,67,132
자산총계,"10,793","11,166","11,886","11,585","16,116"
부채총계,"6,292","6,691","6,721","6,390","7,268"
자본총계,"4,502","4,475","5,165","5,195","8,848"
  자본총계(지배),"2,684","2,710","2,869","2,897","4,170"
  자본총계(비지배),"1,817",,"2,295","2,299","4,678"
자본금,499,499,499,499,499
영업활동현금흐름,252,68,840,741,382
투자활동현금흐름,-533,-197,-187,-723,"-1,755"
재무활동현금흐름,149,377,147,-654,"2,219"
CAPEX,300,262,230,297,448
FCF,-48,-195,610,444,-66
이자발생부채,"3,615","4,031","3,829","3,217","3,115"
영업이익률,1.01,2.53,3.46,2.92,3.18
순이익률,-2.11,0.10,2.50,1.80,2.80
ROE(%),-7.14,-0.53,4.52,3.51,5.68
ROA(%),-1.85,0.08,1.94,1.43,2.40
부채비율,139.76,149.50,130.13,122.99,82.13
자본유보율,478.43,486.20,515.87,520.23,775.23
EPS(원),-398,-29,255,205,407
PER(배),N/A,N/A,19.86,27.13,13.47
BPS(원),"5,837","5,894","6,240","6,299","9,069"
PBR(배),0.90,0.51,0.81,0.88,0.60
현금DPS(원),0,70,100,100,150
현금배당수익률,0.00,2.31,1.97,1.80,2.74
현금배당성향(%),0.00,-223.68,36.49,45.47,34.36
발행주식수(보통주),"49,347,483","49,347,483","49,347,483","49,347,483","49,347,483"
