주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"7,620","7,314","6,683","7,079","9,324"
영업이익,60,52,114,138,204
영업이익(발표기준),60,52,114,138,204
세전계속사업이익,-18,-131,29,50,197
당기순이익,-21,-144,36,48,149
  당기순이익(지배),-21,-144,36,48,149
  당기순이익(비지배),,,,,
자산총계,"7,568","7,786","7,808","7,904","8,379"
부채총계,"4,388","4,783","4,771","4,815","5,149"
자본총계,"3,180","3,003","3,037","3,089","3,231"
  자본총계(지배),"3,180","3,003","3,037","3,089","3,231"
  자본총계(비지배),,,,,
자본금,371,371,371,371,371
영업활동현금흐름,45,-180,255,577,96
투자활동현금흐름,-246,-288,-23,-78,-65
재무활동현금흐름,159,430,-90,-348,-212
CAPEX,149,215,92,62,159
FCF,-104,-395,163,515,-63
이자발생부채,"2,367","2,800","2,728","2,390","2,220"
영업이익률,0.78,0.72,1.71,1.95,2.19
순이익률,-0.27,-1.98,0.54,0.68,1.60
ROE(%),-0.66,-4.67,1.19,1.57,4.73
ROA(%),-0.28,-1.88,0.46,0.61,1.84
부채비율,138.00,159.26,157.09,155.88,159.38
자본유보율,759.75,712.61,721.03,736.20,772.65
EPS(원),-56,-390,97,130,403
PER(배),N/A,N/A,31.12,24.39,12.68
BPS(원),"8,577","8,101","8,193","8,332","8,714"
PBR(배),0.52,0.37,0.37,0.38,0.59
현금DPS(원),60,0,0,60,100
현금배당수익률,1.35,0.00,0.00,1.89,1.96
현금배당성향(%),-106.53,0.00,0.00,46.16,24.80
발행주식수(보통주),"37,080,390","37,080,390","37,080,390","37,080,390","37,080,390"
