주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"8,840","12,597","13,307","13,829","15,915","17,935","19,988","21,326"
영업이익,351,523,540,666,"1,226","1,339","1,622","1,839"
영업이익(발표기준),351,523,540,666,"1,226",,,
세전계속사업이익,253,362,359,1,783,"1,114","1,406","1,645"
당기순이익,155,211,183,-291,343,732,938,"1,053"
  당기순이익(지배),189,326,318,214,744,900,"1,111","1,229"
  당기순이익(비지배),-33,-116,-135,-504,-401,,,
자산총계,"9,340","10,615","12,044","11,890","14,119","14,964","16,201","17,499"
부채총계,"7,056","8,197","8,879","9,171","9,465","9,883","10,210","10,276"
자본총계,"2,284","2,418","3,165","2,719","4,654","5,081","5,990","7,224"
  자본총계(지배),"2,181","2,654","3,435","3,429","5,613","6,123","7,178","8,473"
  자본총계(비지배),103,,-270,-710,-959,,,
자본금,50,50,50,50,57,57,57,58
영업활동현금흐름,-66,-546,746,415,"1,000","1,146","1,420","1,613"
투자활동현금흐름,"-1,727",-567,-959,-646,"-1,437",-744,-712,-708
재무활동현금흐름,"1,501","1,075",629,507,325,90,-37,-150
CAPEX,812,490,"1,048",590,408,645,598,615
FCF,-878,"-1,036",-302,-175,593,377,684,988
이자발생부채,"4,052","5,164","5,507","6,122","5,633",,,
영업이익률,3.98,4.15,4.06,4.82,7.70,7.47,8.12,8.62
순이익률,1.76,1.67,1.38,-2.10,2.16,4.08,4.69,4.94
ROE(%),8.79,13.49,10.45,6.23,16.46,15.33,16.70,15.71
ROA(%),1.94,2.11,1.62,-2.43,2.64,5.03,6.02,6.25
부채비율,308.96,338.93,280.56,337.31,203.39,194.50,170.43,142.25
자본유보율,"4,303.58","5,247.60","6,836.86","7,082.30","9,525.86",,,
EPS(원),"1,836","3,177","3,099","2,082","6,880","7,928","9,788","10,829"
PER(배),62.46,40.11,25.27,46.85,12.70,9.07,7.35,6.64
BPS(원),"21,250","25,857","33,462","33,405","49,474","53,971","63,264","74,682"
PBR(배),5.40,4.93,2.34,2.92,1.77,1.33,1.14,0.96
현금DPS(원),294,587,881,0,550,479,525,781
현금배당수익률,0.26,0.46,1.12,0.00,0.63,0.67,0.73,1.09
현금배당성향(%),15.98,18.48,28.41,0.00,8.38,6.04,5.36,7.22
발행주식수(보통주),"10,267,998","10,267,998","10,267,998","10,267,998","11,349,509",,,
