주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,031","2,202","2,169","1,280",789
영업이익,-50,-108,-130,-273,-61
영업이익(발표기준),-50,-108,-130,-273,-61
세전계속사업이익,-93,-196,-179,-469,205
당기순이익,-87,-202,-162,-481,205
  당기순이익(지배),-89,-147,-115,-359,216
  당기순이익(비지배),2,-55,-47,-122,-11
자산총계,"2,934","2,885","3,114","2,450","1,416"
부채총계,"1,856","2,108","2,321","2,453","1,054"
자본총계,"1,078",777,793,-4,362
  자본총계(지배),856,647,643,134,362
  자본총계(비지배),221,130,150,-137,0
자본금,284,284,284,284,284
영업활동현금흐름,-129,-211,,-157,74
투자활동현금흐름,-58,35,,56,-109
재무활동현금흐름,83,215,,83,-30
CAPEX,118,28,,13,4
FCF,-247,-239,0,-170,70
이자발생부채,"1,250","1,521","1,741","1,911",634
영업이익률,-2.44,-4.93,-6.01,-21.30,-7.75
순이익률,-4.29,-9.19,-7.47,-37.61,26.02
ROE(%),-11.56,-19.58,-17.87,-92.56,87.37
ROA(%),-3.17,-6.95,-5.40,-17.31,10.62
부채비율,172.23,271.52,292.78,"-69,030.67",291.48
자본유보율,137.78,64.22,62.06,-162.90,-73.61
EPS(원),-157,-259,-203,-632,381
PER(배),N/A,N/A,N/A,N/A,2.07
BPS(원),"1,560","1,178","1,171",244,636
PBR(배),0.41,0.54,0.56,1.42,1.24
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"56,857,860","56,857,860","56,857,860","56,857,860","56,857,860"
