주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"10,669","10,758","11,643","10,855","12,366","14,294","15,502","16,763"
영업이익,-228,-211,19,-113,242,452,544,592
영업이익(발표기준),-228,-211,19,-113,242,,,
세전계속사업이익,-478,-475,2,-589,315,478,504,513
당기순이익,-309,-571,66,-542,244,369,392,400
  당기순이익(지배),-303,-571,66,-542,244,369,392,399
  당기순이익(비지배),-6,0,0,0,0,,,
자산총계,"8,464","8,282","8,084","8,227","8,708","9,153","9,679","10,208"
부채총계,"4,937","5,350","5,087","5,670","5,823","5,965","6,123","6,275"
자본총계,"3,527","2,932","2,997","2,557","2,884","3,188","3,556","3,933"
  자본총계(지배),"3,527","2,932","2,997","2,556","2,884",,,
  자본총계(비지배),0,,0,0,0,,,
자본금,175,175,175,175,175,175,175,175
영업활동현금흐름,-201,72,818,396,380,515,830,869
투자활동현금흐름,-352,-524,-488,-555,-670,-728,-788,-850
재무활동현금흐름,112,577,-391,284,226,-23,-23,-23
CAPEX,576,661,761,710,601,695,754,815
FCF,-777,-589,57,-314,-222,-213,42,18
이자발생부채,"3,187","3,808","3,494","3,624","3,942",,,
영업이익률,-2.14,-1.96,0.17,-1.04,1.95,3.16,3.51,3.53
순이익률,-2.90,-5.31,0.57,-5.00,1.97,2.58,2.53,2.39
ROE(%),-8.13,-17.68,2.24,-19.53,8.96,,,
ROA(%),-3.42,-6.82,0.81,-6.65,2.88,4.13,4.16,4.02
부채비율,139.95,182.50,169.71,221.78,201.88,187.11,172.19,159.55
자본유보율,"2,039.07","1,678.68","1,709.31","1,408.75","1,575.61",,,
EPS(원),-868,"-1,635",190,"-1,553",698,"1,057","1,123","1,143"
PER(배),N/A,N/A,17.19,N/A,11.92,8.65,8.14,8.00
BPS(원),"10,157","8,904","9,103","7,765","8,760",,,
PBR(배),0.42,0.27,0.36,0.44,0.95,,,
현금DPS(원),50,25,50,50,70,70,70,70
현금배당수익률,1.16,1.06,1.53,1.48,0.84,0.77,0.77,0.77
현금배당성향(%),-5.43,-1.44,24.79,-3.04,9.45,6.62,6.24,6.13
발행주식수(보통주),"34,920,410","34,920,410","34,920,410","34,920,410","34,920,410",,,
