주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,878,"13,677","11,129","11,988","20,896"
영업이익,-92,457,412,"1,554","5,552"
영업이익(발표기준),-92,457,412,"1,554","5,552"
세전계속사업이익,-126,52,-141,"1,259","5,386"
당기순이익,-99,-164,50,"2,552","2,687"
  당기순이익(지배),-85,60,106,"2,543","1,681"
  당기순이익(비지배),-13,-224,-56,8,"1,006"
자산총계,"19,124","19,508","21,317","21,200","39,556"
부채총계,"11,811","12,252","14,130","11,610","13,889"
자본총계,"7,314","7,256","7,187","9,589","25,667"
  자본총계(지배),"6,966","6,918","7,156","9,529","20,535"
  자본총계(비지배),348,,31,61,"5,132"
자본금,652,652,660,660,987
영업활동현금흐름,-107,674,"1,221","2,470","5,093"
투자활동현금흐름,-87,"-1,460","-1,007",410,"-15,666"
재무활동현금흐름,84,485,"1,172","-3,849","12,240"
CAPEX,85,819,"1,267",948,"1,405"
FCF,-192,-146,-45,"1,522","3,688"
이자발생부채,"8,882","9,154","11,304","7,086","4,867"
영업이익률,-10.45,3.34,3.71,12.96,26.57
순이익률,-11.25,-1.20,0.45,21.29,12.86
ROE(%),,0.87,1.51,30.48,11.19
ROA(%),,-0.85,0.25,12.00,8.85
부채비율,161.49,168.87,196.60,121.08,54.11
자본유보율,"1,010.43","1,020.34","1,003.20","1,375.17","1,999.64"
EPS(원),-438,309,540,"12,896","8,521"
PER(배),,150.92,79.08,20.31,17.49
BPS(원),"35,761","35,541","36,311","48,707","104,986"
PBR(배),0.00,1.31,1.18,5.38,1.42
현금DPS(원),0,267,300,"1,334","3,000"
현금배당수익률,,0.57,0.70,0.51,2.01
현금배당성향(%),0.00,87.64,56.68,10.28,34.95
발행주식수(보통주),"17,363,556","17,363,556","17,605,785","17,605,785","17,620,780"
