주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,456","1,619","1,994","1,723","2,156"
영업이익,258,103,219,-149,77
영업이익(발표기준),258,103,219,-149,77
세전계속사업이익,243,60,212,-169,88
당기순이익,181,23,112,-149,60
  당기순이익(지배),181,24,113,-148,61
  당기순이익(비지배),0,-1,-1,-1,0
자산총계,"2,563","2,543","2,862","2,632","2,715"
부채총계,472,474,718,673,716
자본총계,"2,091","2,069","2,144","1,959","1,999"
  자본총계(지배),"2,092","2,070","2,144","1,959","1,999"
  자본총계(비지배),-1,,0,0,0
자본금,65,65,65,65,65
영업활동현금흐름,146,175,269,189,196
투자활동현금흐름,-141,-302,-169,-234,15
재무활동현금흐름,-42,2,-45,-4,-18
CAPEX,13,76,122,208,90
FCF,133,99,148,-18,107
이자발생부채,28,76,85,128,138
영업이익률,17.69,6.38,11.00,-8.62,3.59
순이익률,12.40,1.44,5.59,-8.65,2.80
ROE(%),8.95,1.17,5.36,-7.23,3.06
ROA(%),7.28,0.91,4.13,-5.43,2.26
부채비율,22.58,22.92,33.47,34.34,35.80
자본유보율,"3,330.53","3,335.57","3,456.11","3,176.40","3,246.71"
EPS(원),"1,391",188,868,"-1,142",466
PER(배),8.55,33.05,8.95,N/A,16.75
BPS(원),"17,092","16,895","17,500","15,991","16,316"
PBR(배),0.70,0.37,0.44,0.42,0.48
현금DPS(원),350,200,250,150,220
현금배당수익률,2.94,3.22,3.22,2.26,2.82
현금배당성향(%),23.69,100.32,27.15,-12.38,44.54
발행주식수(보통주),"12,996,741","12,996,741","12,996,741","12,996,741","12,996,741"
