주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,553","4,342","4,607","5,096","7,470"
영업이익,23,39,95,131,303
영업이익(발표기준),23,39,95,131,303
세전계속사업이익,39,23,85,119,335
당기순이익,29,15,59,87,235
  당기순이익(지배),29,15,59,87,235
  당기순이익(비지배),,,,,0
자산총계,919,"1,268","1,668","1,960","2,666"
부채총계,447,705,"1,197","1,413","1,880"
자본총계,472,563,471,546,786
  자본총계(지배),472,563,471,546,785
  자본총계(비지배),,,,,1
자본금,88,143,143,143,143
영업활동현금흐름,16,1,293,385,132
투자활동현금흐름,-13,-114,-58,-69,-102
재무활동현금흐름,-3,201,-193,-287,-64
CAPEX,16,42,58,33,34
FCF,0,-42,235,352,98
이자발생부채,0,112,520,464,608
영업이익률,0.65,0.90,2.07,2.57,4.06
순이익률,0.81,0.34,1.28,1.70,3.15
ROE(%),6.30,2.81,11.43,17.09,35.28
ROA(%),3.03,1.33,4.03,4.79,10.16
부채비율,94.66,125.24,254.38,258.59,239.27
자본유보율,"1,228.64",788.19,718.78,774.52,924.95
EPS(원),137,67,215,316,855
PER(배),12.66,19.75,7.14,7.32,4.60
BPS(원),"2,258","2,049","1,713","1,989","2,859"
PBR(배),0.77,0.65,0.90,1.16,1.37
현금DPS(원),24,30,40,50,60
현금배당수익률,1.36,2.26,2.61,2.16,1.53
현금배당성향(%),17.21,56.67,18.60,15.81,7.02
발행주식수(보통주),"20,905,648","27,477,425","27,477,425","27,477,425","27,477,425"
