주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,670","10,797","10,308","9,489","9,561"
영업이익,51,86,4,-767,-779
영업이익(발표기준),51,86,4,-767,-779
세전계속사업이익,100,77,390,-684,-736
당기순이익,50,20,292,-528,-589
  당기순이익(지배),50,20,292,-528,-589
  당기순이익(비지배),,,,,
자산총계,"10,357","10,527","10,564","10,011","9,374"
부채총계,"1,407","1,638","1,441","1,278","1,244"
자본총계,"8,950","8,888","9,122","8,732","8,130"
  자본총계(지배),"8,950","8,888","9,122","8,732","8,130"
  자본총계(비지배),,,,,
자본금,44,44,44,44,44
영업활동현금흐름,120,426,-111,-494,384
투자활동현금흐름,-241,-458,121,537,242
재무활동현금흐름,-9,-9,-103,-94,-83
CAPEX,529,729,955,403,94
FCF,-408,-304,"-1,066",-897,290
이자발생부채,0,0,415,396,295
영업이익률,0.43,0.80,0.04,-8.09,-8.14
순이익률,0.43,0.19,2.84,-5.56,-6.16
ROE(%),0.56,0.23,3.25,-5.91,-6.98
ROA(%),0.48,0.19,2.77,-5.13,-6.08
부채비율,15.72,18.43,15.80,14.64,15.31
자본유보율,"20,608.54","20,469.81","20,997.99","20,117.99","18,758.63"
EPS(원),"5,663","2,273","32,968","-59,495","-66,419"
PER(배),123.09,274.54,13.33,N/A,N/A
BPS(원),"1,057,421","1,050,154","1,077,820","1,031,726","960,522"
PBR(배),0.66,0.59,0.41,0.28,0.42
현금DPS(원),"1,000","1,000","1,000","1,000","1,000"
현금배당수익률,0.14,0.16,0.23,0.35,0.25
현금배당성향(%),17.02,42.41,2.92,-1.62,-1.45
발행주식수(보통주),"720,000","720,000","720,000","720,000","720,000"
