주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"7,444","7,464","7,721","8,025","9,622"
영업이익,661,462,335,790,762
영업이익(발표기준),661,462,335,790,762
세전계속사업이익,641,508,390,777,864
당기순이익,498,396,319,577,629
  당기순이익(지배),498,396,319,578,629
  당기순이익(비지배),,,0,-1,0
자산총계,"8,752","8,605","8,856","9,852","11,252"
부채총계,"1,996","1,696","1,754","2,210","2,830"
자본총계,"6,756","6,909","7,102","7,642","8,422"
  자본총계(지배),"6,756","6,909","7,101","7,642","8,422"
  자본총계(비지배),,,1,0,0
자본금,52,52,52,52,52
영업활동현금흐름,767,530,619,"1,082",296
투자활동현금흐름,-754,-652,-592,-536,-924
재무활동현금흐름,-121,-72,-14,11,302
CAPEX,779,588,891,490,892
FCF,-12,-58,-272,592,-596
이자발생부채,28,31,99,136,448
영업이익률,8.88,6.19,4.34,9.84,7.92
순이익률,6.69,5.31,4.13,7.19,6.54
ROE(%),7.72,5.80,4.55,7.84,7.83
ROA(%),5.87,4.56,3.65,6.17,5.96
부채비율,29.55,24.55,24.70,28.92,33.60
자본유보율,"12,317.41","13,123.53","13,584.26","14,563.53","15,628.87"
EPS(원),"4,783","3,803","3,062","5,550","6,041"
PER(배),13.99,10.68,13.96,11.21,12.63
BPS(원),"64,864","66,337","68,181","74,087","81,648"
PBR(배),1.03,0.61,0.63,0.84,0.93
현금DPS(원),700,700,700,700,700
현금배당수익률,1.05,1.72,1.64,1.13,0.92
현금배당성향(%),14.63,18.41,22.86,12.49,11.48
발행주식수(보통주),"10,415,000","10,415,000","10,415,000","10,415,000","10,415,000"
