주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,294","3,133","2,921","3,168","3,684"
영업이익,103,103,103,63,36
영업이익(발표기준),103,103,103,63,36
세전계속사업이익,111,51,73,95,26
당기순이익,91,45,51,69,14
  당기순이익(지배),91,45,51,69,14
  당기순이익(비지배),,,,,
자산총계,"2,166","2,365","2,354","2,723","2,781"
부채총계,"1,550","1,557","1,377","1,675","1,802"
자본총계,617,808,977,"1,048",979
  자본총계(지배),617,808,977,"1,048",979
  자본총계(비지배),,,,,
자본금,32,32,42,43,43
영업활동현금흐름,74,171,201,273,76
투자활동현금흐름,-213,-126,-103,-444,-198
재무활동현금흐름,143,-51,-93,167,156
CAPEX,357,180,107,525,206
FCF,-283,-10,94,-252,-129
이자발생부채,"1,058","1,007",880,"1,011","1,153"
영업이익률,3.11,3.29,3.53,1.98,0.97
순이익률,2.76,1.43,1.75,2.19,0.39
ROE(%),19.46,6.27,5.74,6.84,1.41
ROA(%),4.61,1.97,2.17,2.73,0.52
부채비율,251.39,192.74,140.86,159.90,184.01
자본유보율,"1,865.57","1,993.31","1,868.99","2,027.73","2,063.04"
EPS(원),"1,443",709,782,809,166
PER(배),,,20.14,33.08,135.71
BPS(원),"9,786","12,826","11,636","12,170","11,373"
PBR(배),0.00,0.00,1.35,2.20,1.98
현금DPS(원),0,500,0,0,
현금배당수익률,,,0.00,0.00,
현금배당성향(%),0.00,7.05,0.00,0.00,
발행주식수(보통주),"6,300,000","6,300,000","8,400,000","8,610,000","8,610,000"
