주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,850","1,874","1,897","1,978","1,892"
영업이익,78,78,56,78,-143
영업이익(발표기준),78,78,56,78,-143
세전계속사업이익,17,52,71,83,-90
당기순이익,9,28,54,50,-115
  당기순이익(지배),9,28,53,50,-116
  당기순이익(비지배),0,0,1,0,1
자산총계,"3,856","3,810","3,801","4,872","3,926"
부채총계,"1,755","1,735","1,710","1,128",380
자본총계,"2,101","2,075","2,091","3,743","3,546"
  자본총계(지배),"2,098","2,065","2,082","3,734","3,535"
  자본총계(비지배),3,10,9,10,11
자본금,276,276,276,276,276
영업활동현금흐름,101,321,194,201,-710
투자활동현금흐름,20,-103,-307,-950,490
재무활동현금흐름,-85,-42,-25,"1,087",-64
CAPEX,31,18,121,27,44
FCF,71,303,73,174,-755
이자발생부채,"1,126","1,074","1,065",18,12
영업이익률,4.22,4.14,2.95,3.97,-7.56
순이익률,0.50,1.50,2.84,2.55,-6.09
ROE(%),0.43,1.35,2.57,1.72,-3.19
ROA(%),0.23,0.73,1.42,1.16,-2.62
부채비율,83.53,83.61,81.76,30.14,10.72
자본유보율,727.87,729.55,740.19,"1,341.62","1,278.43"
EPS(원),16,51,96,91,-210
PER(배),468.98,126.16,75.05,"1,367.82",N/A
BPS(원),"4,199","4,132","4,166","7,284","6,896"
PBR(배),1.83,1.55,1.74,17.02,4.63
현금DPS(원),0,0,0,100,
현금배당수익률,0.00,0.00,0.00,0.08,
현금배당성향(%),0.00,0.00,0.00,103.06,
발행주식수(보통주),"52,984,990","52,984,990","52,984,990","52,984,990","52,984,990"
