주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,120",982,601,253,352
영업이익,45,56,76,-12,-47
영업이익(발표기준),45,56,76,-12,-47
세전계속사업이익,51,48,46,-161,-310
당기순이익,44,15,-18,-223,-282
  당기순이익(지배),14,-16,-43,-169,-216
  당기순이익(비지배),30,31,25,-54,-66
자산총계,"1,039","1,062",918,"1,178","1,343"
부채총계,629,736,651,801,973
자본총계,410,326,267,376,370
  자본총계(지배),388,312,263,363,290
  자본총계(비지배),21,,4,13,80
자본금,172,172,174,334,334
영업활동현금흐름,98,-112,102,-139,-35
투자활동현금흐름,-131,85,-183,90,-469
재무활동현금흐름,188,-206,39,198,371
CAPEX,69,6,42,10,12
FCF,29,-119,60,-148,-47
이자발생부채,347,159,449,416,589
영업이익률,4.06,5.66,12.63,-4.61,-13.40
순이익률,3.95,1.57,-3.01,-88.41,-80.19
ROE(%),3.63,-4.50,-15.00,-53.91,-66.20
ROA(%),4.75,1.47,-1.83,-21.31,-22.41
부채비율,153.59,225.67,243.50,212.78,262.90
자본유보율,133.03,86.90,55.52,12.49,-15.37
EPS(원),30,-33,-91,-328,-324
PER(배),44.29,N/A,N/A,N/A,N/A
BPS(원),855,687,574,558,435
PBR(배),1.56,2.07,3.70,2.65,2.33
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"47,123,742","47,123,742","47,577,330","66,790,269","66,790,269"
