주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,607","5,039","5,175","5,618","5,601"
영업이익,254,283,-14,66,-555
영업이익(발표기준),254,283,-14,66,-555
세전계속사업이익,204,164,-226,-97,"-1,412"
당기순이익,198,127,-134,-130,"-1,010"
  당기순이익(지배),198,127,-134,-130,-997
  당기순이익(비지배),,,,,-13
자산총계,"5,639","5,647","6,127","6,053","7,090"
부채총계,"2,796","2,878","3,598","3,507","5,484"
자본총계,"2,843","2,768","2,529","2,545","1,606"
  자본총계(지배),"2,843","2,768","2,529","2,545","1,529"
  자본총계(비지배),,,,,77
자본금,196,216,227,238,238
영업활동현금흐름,737,666,414,194,-114
투자활동현금흐름,-479,-226,-140,-184,-434
재무활동현금흐름,-54,-79,-135,-46,"1,043"
CAPEX,167,151,121,144,146
FCF,570,516,293,50,-260
이자발생부채,"1,304","1,304","1,659","1,669","2,325"
영업이익률,5.50,5.63,-0.27,1.18,-9.92
순이익률,4.31,2.52,-2.60,-2.32,-18.03
ROE(%),7.18,4.53,-5.08,-5.13,-48.94
ROA(%),3.56,2.25,-2.28,-2.14,-15.37
부채비율,98.33,103.98,142.29,137.79,341.49
자본유보율,"1,352.88","1,187.10","1,032.51",943.02,539.05
EPS(원),834,534,-565,-547,"-4,189"
PER(배),25.57,36.51,N/A,N/A,N/A
BPS(원),"11,948","11,635","10,630","10,702","6,429"
PBR(배),1.78,1.68,1.50,1.77,5.23
현금DPS(원),330,363,0,0,0
현금배당수익률,1.55,1.86,0.00,0.00,0.00
현금배당성향(%),39.56,67.86,0.00,0.00,0.00
발행주식수(보통주),"23,803,285","23,803,285","23,803,285","23,803,285","23,803,285"
