주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"17,128","19,019","15,712","27,526","19,115"
영업이익,655,972,"1,119","1,000","2,088"
영업이익(발표기준),655,972,"1,119","1,000","2,088"
세전계속사업이익,728,974,"1,053",944,"1,927"
당기순이익,557,724,986,671,"1,441"
  당기순이익(지배),555,725,984,672,"1,441"
  당기순이익(비지배),2,0,1,0,0
자산총계,"69,053","73,441","98,783","118,590","117,910"
부채총계,"60,281","63,938","87,229","106,068","99,208"
자본총계,"8,772","9,503","11,554","12,522","18,702"
  자본총계(지배),"8,753","9,485","11,549","12,517","18,694"
  자본총계(비지배),18,,5,5,8
자본금,"8,862","8,862","10,967","10,967","10,967"
영업활동현금흐름,"-3,213","-2,509","-5,071",723,"-11,050"
투자활동현금흐름,-141,"-1,538",-814,-222,"-1,754"
재무활동현금흐름,"3,477","4,254","5,694",307,"13,000"
CAPEX,21,35,51,67,60
FCF,,,,,
이자발생부채,"11,298","13,240","20,255","20,295","32,989"
영업이익률,3.82,5.11,7.12,3.63,10.92
순이익률,3.25,3.81,6.27,2.44,7.54
ROE(%),6.57,7.95,9.36,5.58,9.23
ROA(%),0.80,1.02,1.14,0.62,1.22
부채비율,687.22,672.81,754.98,847.07,530.47
자본유보율,0.01,8.27,6.17,15.00,71.35
EPS(원),313,409,505,306,657
PER(배),8.62,4.98,4.09,7.17,9.73
BPS(원),"4,975","5,391","5,296","5,740","8,572"
PBR(배),0.54,0.38,0.39,0.38,0.75
현금DPS(원),0,0,0,0,200
현금배당수익률,0.00,0.00,0.00,0.00,3.13
현금배당성향(%),0.00,0.00,0.00,0.00,30.41
발행주식수(보통주),"172,442,511","172,442,511","214,547,775","214,547,775","214,547,775"
