주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,543","2,969","2,639","2,532","2,632"
영업이익,95,92,-17,27,86
영업이익(발표기준),95,92,-17,27,86
세전계속사업이익,55,158,-47,7,79
당기순이익,34,117,-46,6,55
  당기순이익(지배),34,117,-46,6,55
  당기순이익(비지배),,,,,
자산총계,"3,048","3,081","2,958","2,950","3,147"
부채총계,"1,528","1,464","1,416","1,404","1,548"
자본총계,"1,520","1,616","1,542","1,545","1,598"
  자본총계(지배),"1,520","1,616","1,542","1,545","1,598"
  자본총계(비지배),,,,,
자본금,838,838,838,838,838
영업활동현금흐름,150,217,24,139,3
투자활동현금흐름,-171,-98,-32,-36,-79
재무활동현금흐름,75,-192,-2,-11,33
CAPEX,162,91,66,81,69
FCF,-12,126,-41,59,-66
이자발생부채,"1,000",839,860,854,925
영업이익률,3.74,3.09,-0.63,1.08,3.27
순이익률,1.32,3.93,-1.73,0.23,2.07
ROE(%),2.28,7.44,-2.89,0.38,3.47
ROA(%),1.13,3.81,-1.51,0.20,1.79
부채비율,100.48,90.59,91.84,90.88,96.85
자본유보율,83.66,94.82,86.93,87.56,94.25
EPS(원),42,145,-57,7,68
PER(배),33.92,9.46,N/A,294.63,24.86
BPS(원),"1,887","2,006","1,914","1,918","1,984"
PBR(배),0.75,0.68,0.57,1.12,0.85
현금DPS(원),20,20,0,0,20
현금배당수익률,1.41,1.46,0.00,0.00,1.19
현금배당성향(%),47.91,13.81,0.00,0.00,29.51
발행주식수(보통주),"80,565,149","80,565,149","80,565,149","80,565,149",
