주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,020","4,924","4,782","4,583","5,889"
영업이익,149,94,65,77,200
영업이익(발표기준),149,94,65,77,200
세전계속사업이익,72,-122,-497,75,204
당기순이익,59,-141,-440,46,138
  당기순이익(지배),60,-135,-268,51,147
  당기순이익(비지배),-1,-6,-172,-5,-9
자산총계,"5,092","4,701","4,200","3,860","3,886"
부채총계,"2,663","2,468","2,398","1,968","1,817"
자본총계,"2,429","2,234","1,802","1,892","2,069"
  자본총계(지배),"2,210","2,024","1,755","1,858","2,044"
  자본총계(비지배),218,,46,34,25
자본금,149,149,149,149,149
영업활동현금흐름,281,-119,205,230,112
투자활동현금흐름,30,26,52,367,224
재무활동현금흐름,-195,68,-311,-532,-348
CAPEX,30,79,55,57,128
FCF,251,-199,150,173,-16
이자발생부채,"1,566","1,699","1,698","1,242",929
영업이익률,2.97,1.91,1.36,1.67,3.40
순이익률,1.18,-2.87,-9.21,1.00,2.34
ROE(%),2.88,-6.38,-14.20,2.81,7.51
ROA(%),1.16,-2.89,-9.89,1.14,3.56
부채비율,109.67,110.47,133.10,104.04,87.80
자본유보율,"1,313.95","1,210.24","1,029.30","1,072.52","1,209.05"
EPS(원),202,-454,-902,171,493
PER(배),14.93,N/A,N/A,19.33,7.08
BPS(원),"7,834","7,173","6,221","6,585","7,246"
PBR(배),0.39,0.32,0.36,0.50,0.48
현금DPS(원),120,0,0,0,100
현금배당수익률,3.97,0.00,0.00,0.00,2.87
현금배당성향(%),56.25,0.00,0.00,0.00,19.26
발행주식수(보통주),"29,747,874","29,747,874","29,747,874","29,747,874","29,747,874"
