주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,901","8,309","7,956","6,229","9,648"
영업이익,136,186,167,143,205
영업이익(발표기준),136,186,167,143,205
세전계속사업이익,104,204,184,91,165
당기순이익,151,163,142,72,110
  당기순이익(지배),151,163,144,77,114
  당기순이익(비지배),,0,-2,-5,-4
자산총계,"2,685","2,801","2,899","2,927","3,219"
부채총계,"1,201","1,202","1,206","1,199","1,399"
자본총계,"1,484","1,599","1,693","1,727","1,821"
  자본총계(지배),"1,484","1,599","1,682","1,714","1,801"
  자본총계(비지배),,,10,13,20
자본금,174,174,174,174,174
영업활동현금흐름,41,124,30,244,-142
투자활동현금흐름,-482,-133,-122,-106,-29
재무활동현금흐름,375,-108,-4,-27,102
CAPEX,41,95,71,186,22
FCF,0,30,-41,58,-164
이자발생부채,817,645,707,749,908
영업이익률,2.78,2.23,2.09,2.30,2.12
순이익률,3.08,1.96,1.79,1.15,1.14
ROE(%),10.48,10.57,8.75,4.54,6.49
ROA(%),6.56,5.94,4.98,2.46,3.58
부채비율,80.94,75.17,71.27,69.41,76.81
자본유보율,777.38,847.93,898.68,910.76,955.01
EPS(원),433,467,412,221,327
PER(배),7.85,7.05,8.37,15.63,12.08
BPS(원),"4,407","4,749","4,997","5,092","5,350"
PBR(배),0.77,0.69,0.69,0.68,0.74
현금DPS(원),160,160,160,140,160
현금배당수익률,4.71,4.86,4.64,4.05,4.05
현금배당성향(%),35.67,33.06,37.53,61.14,47.24
발행주식수(보통주),"34,869,420","34,869,420","34,869,420","34,869,420","34,869,420"
