주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"20,075","18,508","19,768","19,624","21,801"
영업이익,-122,120,219,485,660
영업이익(발표기준),-122,120,219,485,660
세전계속사업이익,-270,196,-392,-304,512
당기순이익,304,-81,-483,-408,297
  당기순이익(지배),341,-66,-465,-413,263
  당기순이익(비지배),-37,-15,-18,4,34
자산총계,"17,648","16,962","18,205","18,038","17,905"
부채총계,"10,922","10,296","11,989","11,718","10,928"
자본총계,"6,727","6,666","6,216","6,321","6,977"
  자본총계(지배),"6,669","6,545","6,111","6,029","6,644"
  자본총계(비지배),58,,106,291,333
자본금,135,135,135,135,135
영업활동현금흐름,"1,409",-302,"1,916","1,153","1,881"
투자활동현금흐름,-914,"-2,051","-2,921","-1,245","-1,018"
재무활동현금흐름,482,620,802,495,"-1,199"
CAPEX,"1,385","1,801","2,834","1,264","1,063"
FCF,24,"-2,103",-918,-111,818
이자발생부채,"5,100","5,187","6,099","6,090","5,272"
영업이익률,-0.61,0.65,1.11,2.47,3.03
순이익률,1.51,-0.44,-2.44,-2.08,1.36
ROE(%),5.12,-1.00,-7.35,-6.80,4.15
ROA(%),1.70,-0.47,-2.75,-2.25,1.65
부채비율,162.36,154.45,192.88,185.39,156.62
자본유보율,"4,837.96","4,727.21","4,347.27","4,278.81","4,458.91"
EPS(원),"1,263",-245,"-1,721","-1,527",973
PER(배),7.95,N/A,N/A,N/A,7.25
BPS(원),"24,678","24,219","22,612","22,312","24,588"
PBR(배),0.41,0.18,0.22,0.33,0.29
현금DPS(원),150,100,100,100,150
현금배당수익률,1.49,2.25,2.03,1.37,2.13
현금배당성향(%),11.87,-40.89,-5.81,-6.55,15.42
발행주식수(보통주),"27,028,437","27,028,437","27,028,437","27,028,437","27,028,437"
