주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,316","6,781","4,068","3,555","5,126"
영업이익,207,62,-52,50,305
영업이익(발표기준),207,62,-52,50,305
세전계속사업이익,244,-87,-187,-188,285
당기순이익,273,-88,-145,-156,235
  당기순이익(지배),214,-159,-133,-239,109
  당기순이익(비지배),59,71,-12,82,126
자산총계,"4,548","4,930","5,170","6,685","6,813"
부채총계,"2,965","3,305","2,858","4,185","3,785"
자본총계,"1,584","1,625","2,312","2,500","3,028"
  자본총계(지배),"1,057",988,"1,227","1,231","1,529"
  자본총계(비지배),527,637,"1,086","1,269","1,499"
자본금,748,792,261,261,279
영업활동현금흐름,-349,7,78,39,304
투자활동현금흐름,501,-353,-355,-640,-545
재무활동현금흐름,-180,404,524,511,199
CAPEX,139,351,146,772,464
FCF,-488,-344,-69,-732,-160
이자발생부채,"1,927","2,113","1,967","2,409","2,438"
영업이익률,4.79,0.92,-1.28,1.41,5.95
순이익률,6.33,-1.30,-3.57,-4.39,4.59
ROE(%),23.85,-15.55,-12.05,-19.42,7.89
ROA(%),5.86,-1.87,-2.88,-2.63,3.48
부채비율,187.23,203.43,123.58,167.40,125.02
자본유보율,-67.27,-77.49,60.14,-25.14,72.61
EPS(원),"1,269",-848,-676,-892,387
PER(배),18.00,N/A,N/A,N/A,40.60
BPS(원),"6,004","5,298","4,703","4,721","5,492"
PBR(배),3.90,2.03,1.30,2.58,2.93
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,077,896","19,143,895","26,773,020","26,773,020","28,566,716"
