주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,220","2,400","2,654","2,479","2,954"
영업이익,219,237,277,202,333
영업이익(발표기준),219,237,277,202,333
세전계속사업이익,128,164,133,142,407
당기순이익,-55,137,131,100,238
  당기순이익(지배),-53,138,136,100,246
  당기순이익(비지배),-2,-2,-6,-1,-8
자산총계,"5,998","5,944","6,129","6,224","5,853"
부채총계,"3,932","3,829","3,887","3,995","3,314"
자본총계,"2,066","2,115","2,242","2,229","2,539"
  자본총계(지배),"2,145","2,112","2,243","2,231","2,550"
  자본총계(비지배),-79,,-1,-2,-11
자본금,453,453,453,453,453
영업활동현금흐름,52,-151,55,381,157
투자활동현금흐름,-376,34,-44,18,"1,033"
재무활동현금흐름,110,93,-82,151,-952
CAPEX,70,140,122,70,46
FCF,-18,-290,-68,310,111
이자발생부채,"2,958","3,094","3,096","3,273","2,393"
영업이익률,9.85,9.86,10.43,8.14,11.29
순이익률,-2.49,5.70,4.93,4.02,8.04
ROE(%),-2.42,6.49,6.27,4.49,10.29
ROA(%),-1.09,2.29,2.17,1.61,3.94
부채비율,190.29,181.05,173.39,179.22,130.52
자본유보율,415.69,436.64,455.72,466.68,511.75
EPS(원),-59,153,151,111,272
PER(배),N/A,11.76,12.30,13.17,6.72
BPS(원),"2,508","2,528","2,685","2,671","3,079"
PBR(배),0.94,0.71,0.69,0.55,0.59
현금DPS(원),50,50,50,50,50
현금배당수익률,2.13,2.79,2.70,3.42,2.74
현금배당성향(%),-80.67,30.22,30.60,41.62,16.87
발행주식수(보통주),"90,530,915","90,530,915","90,530,915","90,530,915","90,530,915"
