주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"15,264","12,846","10,057","8,841","11,538","13,780","14,250","14,890"
영업이익,949,"1,350","1,288","1,459","2,039","2,305","2,650","3,480"
영업이익(발표기준),949,"1,350","1,288","1,459","2,039",,,
세전계속사업이익,"1,104",754,894,266,"3,239","4,020","4,590","5,140"
당기순이익,"1,032",783,"1,010",275,"3,066","2,635","2,895","4,760"
  당기순이익(지배),"1,207",765,905,88,"2,462","3,730","4,270","4,760"
  당기순이익(비지배),-175,18,105,187,604,,,
자산총계,"25,733","29,329","33,409","33,456","38,597","41,040","44,300","48,010"
부채총계,"18,987","21,534","24,457","24,923","23,416","22,250","21,230","20,160"
자본총계,"6,745","7,795","8,952","8,533","15,181","18,790","23,070","27,850"
  자본총계(지배),"6,488","7,496","8,291","7,723","12,866",,,
  자본총계(비지배),258,,661,810,"2,315",,,
자본금,"1,221","1,221","1,221","1,221","1,596","1,600","1,600","1,600"
영업활동현금흐름,"2,170","2,585","3,510","2,591","3,197","3,610","4,750","5,390"
투자활동현금흐름,"-7,663","-3,066","-4,729","-2,034","-1,333","-2,520","-2,580","-2,600"
재무활동현금흐름,"5,231",791,"1,363",-593,"-2,217","-1,090","-1,050","-1,030"
CAPEX,"7,471","2,758","5,250","3,873","1,651","2,090","2,130","2,130"
FCF,"-5,301",-173,"-1,739","-1,282","1,547","1,520","2,630","3,260"
이자발생부채,"16,939","18,701","22,006","21,351","19,361",,,
영업이익률,6.22,10.51,12.81,16.51,17.67,16.73,18.60,23.37
순이익률,6.76,6.09,10.04,3.11,26.57,19.12,20.32,31.97
ROE(%),19.23,10.94,11.47,1.10,23.91,,,
ROA(%),4.32,2.84,3.22,0.82,8.51,6.62,6.78,10.31
부채비율,281.49,276.27,273.20,292.07,154.25,118.41,92.02,72.39
자본유보율,236.88,301.55,357.52,365.06,526.59,,,
EPS(원),460,292,345,34,846,"1,169","1,338","1,491"
PER(배),4.63,6.95,6.21,84.53,3.12,2.52,2.20,1.97
BPS(원),"2,474","2,882","3,215","3,042","4,140",,,
PBR(배),0.86,0.70,0.67,0.93,0.64,,,
현금DPS(원),0,0,0,0,,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,,,,
발행주식수(보통주),"262,276,125","262,276,125","262,276,125","262,282,622","319,177,460",,,
