주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,222","9,721","9,716","7,850","8,929"
영업이익,237,325,432,-20,14
영업이익(발표기준),237,325,432,-20,14
세전계속사업이익,152,163,158,-110,-142
당기순이익,99,104,112,-124,-140
  당기순이익(지배),96,101,112,-121,-138
  당기순이익(비지배),3,3,0,-2,-2
자산총계,"5,312","5,565","6,133","6,760","7,650"
부채총계,"3,942","4,055","4,290","4,987","6,001"
자본총계,"1,370","1,510","1,843","1,772","1,649"
  자본총계(지배),"1,345","1,483","1,726","1,679","1,642"
  자본총계(비지배),24,,117,93,7
자본금,246,250,250,250,250
영업활동현금흐름,213,146,-87,267,-437
투자활동현금흐름,-156,-114,-102,-336,-340
재무활동현금흐름,-148,25,210,653,265
CAPEX,85,137,216,258,94
FCF,129,10,-303,9,-531
이자발생부채,"2,900","2,912","3,217","3,833","4,382"
영업이익률,2.57,3.35,4.45,-0.25,0.15
순이익률,1.07,1.07,1.16,-1.58,-1.57
ROE(%),7.86,7.14,6.99,-7.13,-8.32
ROA(%),1.83,1.91,1.92,-1.92,-1.95
부채비율,287.87,268.57,232.72,281.39,364.01
자본유보율,431.22,464.93,513.26,451.52,413.99
EPS(원),209,202,225,-251,-287
PER(배),16.80,12.67,11.77,N/A,N/A
BPS(원),"2,864","3,161","3,710","3,667","3,585"
PBR(배),1.23,0.81,0.71,0.54,0.63
현금DPS(원),0,20,30,,
현금배당수익률,0.00,0.78,1.13,,
현금배당성향(%),0.00,9.30,12.45,0.00,
발행주식수(보통주),"49,283,000","49,911,742","49,911,742","48,149,587","48,149,587"
