주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,247","2,448","2,436","2,395","2,710"
영업이익,275,240,188,238,412
영업이익(발표기준),275,240,188,238,412
세전계속사업이익,292,238,342,275,443
당기순이익,227,173,237,200,330
  당기순이익(지배),201,145,192,168,298
  당기순이익(비지배),26,28,45,32,31
자산총계,"3,636","4,062","3,902","4,523","4,316"
부채총계,"1,163","1,379","1,073","1,502",991
자본총계,"2,474","2,683","2,830","3,021","3,325"
  자본총계(지배),"2,174","2,313","2,509","2,680","2,966"
  자본총계(비지배),300,371,320,340,359
자본금,70,70,70,70,80
영업활동현금흐름,310,101,317,-141,701
투자활동현금흐름,-115,-139,258,-245,101
재무활동현금흐름,-236,133,-395,354,-741
CAPEX,218,92,103,280,256
FCF,91,9,215,-421,445
이자발생부채,739,921,622,994,306
영업이익률,12.24,9.81,7.71,9.92,15.19
순이익률,10.08,7.06,9.71,8.34,12.16
ROE(%),9.66,6.48,7.95,6.46,10.57
ROA(%),6.16,4.49,5.94,4.74,7.46
부채비율,47.01,51.37,37.90,49.73,29.79
자본유보율,"2,914.21","3,099.91","3,329.35","3,553.10","3,445.24"
EPS(원),"1,181",854,"1,128",986,"1,755"
PER(배),6.28,7.56,5.11,6.76,4.53
BPS(원),"12,789","13,605","14,763","15,769","17,452"
PBR(배),0.58,0.47,0.39,0.42,0.46
현금DPS(원),82,41,82,82,188
현금배당수익률,1.11,0.64,1.43,1.24,2.37
현금배당성향(%),6.97,4.82,7.30,8.35,10.72
발행주식수(보통주),"17,000,000","17,000,000","17,000,000","17,000,000","17,000,000"
