주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,000","3,070","3,325","3,408","5,910"
영업이익,151,17,-20,27,-127
영업이익(발표기준),151,17,-20,27,-127
세전계속사업이익,271,404,224,207,348
당기순이익,232,388,174,251,474
  당기순이익(지배),232,386,146,233,452
  당기순이익(비지배),,2,28,18,23
자산총계,"5,847","6,579","6,723","7,122","9,040"
부채총계,998,"1,083","1,111","1,297","2,421"
자본총계,"4,849","5,495","5,612","5,825","6,619"
  자본총계(지배),"4,849","5,174","5,266","5,462","5,907"
  자본총계(비지배),135,,346,363,712
자본금,65,65,65,65,65
영업활동현금흐름,254,103,112,305,-18
투자활동현금흐름,-487,-190,126,-210,804
재무활동현금흐름,-54,-25,-55,123,-898
CAPEX,466,494,236,219,721
FCF,-212,-391,-124,86,-739
이자발생부채,23,34,38,203,551
영업이익률,5.03,0.55,-0.59,0.80,-2.15
순이익률,7.73,12.65,5.24,7.36,8.03
ROE(%),4.89,7.71,2.80,4.34,7.95
ROA(%),3.98,6.25,2.62,3.62,5.87
부채비율,20.57,19.71,19.80,22.26,36.57
자본유보율,"7,299.82","7,803.76","7,892.48","8,207.83","8,967.80"
EPS(원),"3,567","5,942","2,250","3,583","6,948"
PER(배),10.50,4.21,9.05,6.14,3.59
BPS(원),"74,604","79,596","81,019","84,026","90,881"
PBR(배),0.50,0.31,0.25,0.26,0.27
현금DPS(원),550,550,500,500,500
현금배당수익률,1.47,2.20,2.46,2.27,2.00
현금배당성향(%),15.42,9.26,22.23,13.96,7.20
발행주식수(보통주),"6,500,000","6,500,000","6,500,000","6,500,000","6,500,000"
