주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,217,323,407,414,472
영업이익,-29,-20,-30,-28,9
영업이익(발표기준),-29,-20,-30,-28,9
세전계속사업이익,-112,-31,-44,-37,-88
당기순이익,-112,-30,-45,-47,-62
  당기순이익(지배),-108,-25,-41,-47,-63
  당기순이익(비지배),-3,-5,-4,0,1
자산총계,383,430,587,751,795
부채총계,162,187,248,424,317
자본총계,220,242,339,327,478
  자본총계(지배),223,231,333,322,472
  자본총계(비지배),-2,,6,6,6
자본금,224,271,271,125,200
영업활동현금흐름,9,-5,-2,-1,-36
투자활동현금흐름,-76,-14,-47,-105,22
재무활동현금흐름,103,30,16,106,54
CAPEX,43,9,6,7,7
FCF,-34,-14,-8,-8,-43
이자발생부채,103,75,92,164,124
영업이익률,-13.35,-6.10,-7.27,-6.86,1.85
순이익률,-51.50,-9.38,-10.94,-11.36,-13.20
ROE(%),-39.07,-10.97,-14.38,-14.34,-15.91
ROA(%),-28.65,-7.46,-8.76,-7.03,-8.06
부채비율,73.50,77.30,73.27,129.49,66.32
자본유보율,0.97,-9.98,21.89,157.49,127.97
EPS(원),-727,-157,-224,-205,-179
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,565","1,330","1,915","1,319","1,202"
PBR(배),1.38,1.14,0.72,0.68,1.27
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,929,179","18,070,772","18,070,772","25,070,772","39,951,719"
