주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"15,210","15,478","16,167","39,519","47,796"
영업이익,856,954,"1,281","5,447","3,687"
영업이익(발표기준),856,954,"1,281","5,447","3,687"
세전계속사업이익,484,"1,141","3,077","2,891","3,855"
당기순이익,"4,137","9,313","2,751","1,913","2,302"
  당기순이익(지배),"3,896","9,171","2,566","1,036","1,134"
  당기순이익(비지배),240,142,185,877,"1,168"
자산총계,"65,394","34,097","42,090","96,171","106,515"
부채총계,"35,770","13,037","18,577","52,719","58,467"
자본총계,"29,625","21,061","23,512","43,452","48,048"
  자본총계(지배),"28,034","19,144","21,512","22,391","23,876"
  자본총계(비지배),"1,591","1,917","2,000","21,062","24,172"
자본금,"3,769","2,987","2,987","2,987","2,987"
영업활동현금흐름,"4,532","1,279","1,700","-4,742",-88
투자활동현금흐름,"-2,290","-1,322","-4,086","3,646","-1,844"
재무활동현금흐름,-976,"-9,985","1,017","7,880",460
CAPEX,"2,112",964,"1,668",659,"3,230"
FCF,"2,421",316,32,"-5,402","-3,317"
이자발생부채,"13,169","7,649","12,271","30,758","30,548"
영업이익률,5.63,6.17,7.92,13.78,7.71
순이익률,27.20,60.17,17.02,4.84,4.82
ROE(%),14.36,38.88,12.62,4.72,4.90
ROA(%),6.71,18.72,7.22,2.77,2.27
부채비율,120.74,61.90,79.01,121.33,121.68
자본유보율,717.20,"1,266.43","1,348.89","1,382.50","1,411.05"
EPS(원),"5,169","16,984","4,295","1,734","1,898"
PER(배),7.82,1.02,2.57,6.37,5.50
BPS(원),"40,000","33,281","37,398","40,842","43,552"
PBR(배),1.01,0.52,0.30,0.27,0.24
현금DPS(원),"1,000",150,200,250,250
현금배당수익률,2.47,0.87,1.81,2.26,2.39
현금배당성향(%),17.99,0.94,4.48,13.23,12.09
발행주식수(보통주),"75,384,180","59,741,721","59,741,721","59,741,721","59,741,721"
