주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,741,789,791,684,797
영업이익,50,20,42,54,32
영업이익(발표기준),50,20,42,54,32
세전계속사업이익,72,12,59,238,31
당기순이익,55,5,43,183,27
  당기순이익(지배),37,-9,30,160,14
  당기순이익(비지배),18,14,14,23,13
자산총계,"1,475","1,500","1,631","1,773","1,703"
부채총계,342,374,468,439,348
자본총계,"1,133","1,126","1,163","1,334","1,354"
  자본총계(지배),892,877,905,"1,057","1,068"
  자본총계(비지배),241,,258,277,286
자본금,110,110,110,110,115
영업활동현금흐름,12,-24,47,126,-22
투자활동현금흐름,-100,-4,-48,-76,89
재무활동현금흐름,5,10,73,-67,-58
CAPEX,41,18,8,38,9
FCF,-30,-43,38,88,-31
이자발생부채,158,183,270,216,176
영업이익률,6.72,2.50,5.29,7.93,4.01
순이익률,7.44,0.58,5.50,26.77,3.42
ROE(%),4.23,-1.01,3.33,16.31,1.33
ROA(%),3.82,0.31,2.78,10.75,1.57
부채비율,30.23,33.26,40.20,32.93,25.73
자본유보율,717.77,747.40,773.33,913.91,875.55
EPS(원),"1,614",-388,"1,291","6,961",613
PER(배),13.74,N/A,13.47,2.83,31.47
BPS(원),"43,348","42,613","44,007","51,358","51,925"
PBR(배),0.51,0.42,0.39,0.38,0.37
현금DPS(원),239,0,239,479,250
현금배당수익률,1.08,0.00,1.38,2.43,1.30
현금배당성향(%),13.21,0.00,16.52,6.12,36.48
발행주식수(보통주),"2,297,970","2,297,970","2,297,970","2,297,970","2,297,970"
