주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"32,664","36,911","29,671","22,815","27,517"
영업이익,"3,111","4,582","2,764","2,509","1,745"
영업이익(발표기준),"3,111","4,582","2,764","2,509","1,745"
세전계속사업이익,"2,179","3,638","1,411","2,044","1,066"
당기순이익,"1,233","2,441",995,"5,325",654
  당기순이익(지배),903,"1,894",909,"5,568",751
  당기순이익(비지배),330,548,86,-243,-97
자산총계,"47,520","49,586","59,161","37,983","37,348"
부채총계,"33,166","34,763","43,447","31,515","30,256"
자본총계,"14,354","14,823","15,714","6,468","7,092"
  자본총계(지배),"9,569","10,144","11,552","6,422","7,135"
  자본총계(비지배),"4,785",,"4,163",46,-43
자본금,395,395,395,201,201
영업활동현금흐름,270,"1,150",359,"9,508","5,570"
투자활동현금흐름,"1,241","-1,386","-2,836","-3,760","-1,046"
재무활동현금흐름,"-1,133",-213,"4,221","-7,670","-1,916"
CAPEX,"1,259",401,795,"1,365",329
FCF,-989,749,-436,"8,142","5,241"
이자발생부채,"15,438","17,287","23,254","16,480","15,498"
영업이익률,9.53,12.41,9.31,11.00,6.34
순이익률,3.77,6.61,3.35,23.34,2.38
ROE(%),10.12,19.21,8.38,61.96,11.08
ROA(%),2.99,5.03,1.83,10.96,1.74
부채비율,231.06,234.52,276.48,487.23,426.60
자본유보율,"2,214.41","2,510.22","2,866.91","8,250.27","8,565.51"
EPS(원),"1,143","2,398","1,152","8,432","1,869"
PER(배),4.51,2.37,5.19,1.40,5.62
BPS(원),"13,509","14,320","16,307","15,978","17,753"
PBR(배),0.38,0.40,0.37,0.74,0.59
현금DPS(원),90,125,150,325,350
현금배당수익률,1.75,2.20,2.51,2.75,3.33
현금배당성향(%),7.08,4.68,11.70,2.35,18.74
발행주식수(보통주),"76,400,000","76,400,000","76,400,000","38,899,098","38,899,098"
